Package,Module,Smell,Class/Module,Line no,File,Details
Ha0Tang_SelectionGAN.gaugan_pix2pixhd_guided.data,base_dataset,Multifaceted abstraction,BaseDataset,13,/Volumes/BrokeExt/NICHE/Ha0Tang_SelectionGAN/gaugan_pix2pixhd_guided/data/base_dataset.py,"Class 'BaseDataset' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Ha0Tang_SelectionGAN.gaugan_pix2pixhd_guided.data,base_dataset,Wide hierarchy,BaseDataset,0,/Volumes/BrokeExt/NICHE/Ha0Tang_SelectionGAN/gaugan_pix2pixhd_guided/data/base_dataset.py,Class 'BaseDataset' has a wide hierarchy with 6 direct subclasses.
Ha0Tang_SelectionGAN.gaugan_pix2pixhd_guided.models.networks,base_network,Wide hierarchy,BaseNetwork,0,/Volumes/BrokeExt/NICHE/Ha0Tang_SelectionGAN/gaugan_pix2pixhd_guided/models/networks/base_network.py,Class 'BaseNetwork' has a wide hierarchy with 10 direct subclasses.
Ha0Tang_SelectionGAN.gaugan_pix2pixhd_guided.models.networks,generator,Multifaceted abstraction,Pix2PixHDGenerator,123,/Volumes/BrokeExt/NICHE/Ha0Tang_SelectionGAN/gaugan_pix2pixhd_guided/models/networks/generator.py,"Class 'Pix2PixHDGenerator' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Ha0Tang_SelectionGAN.gaugan_pix2pixhd_guided.options,base_options,Wide hierarchy,BaseOptions,0,/Volumes/BrokeExt/NICHE/Ha0Tang_SelectionGAN/gaugan_pix2pixhd_guided/options/base_options.py,Class 'BaseOptions' has a wide hierarchy with 10 direct subclasses.
Ha0Tang_SelectionGAN.person_transfer.data,base_data_loader,Multifaceted abstraction,BaseDataLoader,2,/Volumes/BrokeExt/NICHE/Ha0Tang_SelectionGAN/person_transfer/data/base_data_loader.py,"Class 'BaseDataLoader' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Ha0Tang_SelectionGAN.person_transfer.data,base_dataset,Multifaceted abstraction,BaseDataset,5,/Volumes/BrokeExt/NICHE/Ha0Tang_SelectionGAN/person_transfer/data/base_dataset.py,"Class 'BaseDataset' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Ha0Tang_SelectionGAN.selectiongan_v1.data,base_data_loader,Multifaceted abstraction,BaseDataLoader,1,/Volumes/BrokeExt/NICHE/Ha0Tang_SelectionGAN/selectiongan_v1/data/base_data_loader.py,"Class 'BaseDataLoader' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Ha0Tang_SelectionGAN.selectiongan_v1.data,base_dataset,Multifaceted abstraction,BaseDataset,6,/Volumes/BrokeExt/NICHE/Ha0Tang_SelectionGAN/selectiongan_v1/data/base_dataset.py,"Class 'BaseDataset' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Ha0Tang_SelectionGAN.selectiongan_v2.data,base_data_loader,Multifaceted abstraction,BaseDataLoader,1,/Volumes/BrokeExt/NICHE/Ha0Tang_SelectionGAN/selectiongan_v2/data/base_data_loader.py,"Class 'BaseDataLoader' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Ha0Tang_SelectionGAN.selectiongan_v2.data,base_dataset,Multifaceted abstraction,BaseDataset,6,/Volumes/BrokeExt/NICHE/Ha0Tang_SelectionGAN/selectiongan_v2/data/base_dataset.py,"Class 'BaseDataset' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Ha0Tang_SelectionGAN.semantic_synthesis.data,ade20k_dataset,Multifaceted abstraction,ADE20KDataset,10,/Volumes/BrokeExt/NICHE/Ha0Tang_SelectionGAN/semantic_synthesis/data/ade20k_dataset.py,"Class 'ADE20KDataset' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Ha0Tang_SelectionGAN.semantic_synthesis.data,base_dataset,Multifaceted abstraction,BaseDataset,13,/Volumes/BrokeExt/NICHE/Ha0Tang_SelectionGAN/semantic_synthesis/data/base_dataset.py,"Class 'BaseDataset' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Ha0Tang_SelectionGAN.semantic_synthesis.data,cityscapes_dataset,Multifaceted abstraction,CityscapesDataset,11,/Volumes/BrokeExt/NICHE/Ha0Tang_SelectionGAN/semantic_synthesis/data/cityscapes_dataset.py,"Class 'CityscapesDataset' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Ha0Tang_SelectionGAN.semantic_synthesis.models.networks,generator,Multifaceted abstraction,Pix2PixHDGenerator,175,/Volumes/BrokeExt/NICHE/Ha0Tang_SelectionGAN/semantic_synthesis/models/networks/generator.py,"Class 'Pix2PixHDGenerator' has a high LCOM value of 1, indicating it may have multiple responsibilities."
