Package,Module,Smell,Class/Module,Line no,File,Details
koaning_scikit-lego.docs._scripts,linear-models,Multifaceted abstraction,linear-models,1,/Volumes/BrokeExt/NICHE/koaning_scikit-lego/docs/_scripts/linear-models.py,"Class 'linear-models' has a high LCOM value of 1, indicating it may have multiple responsibilities."
koaning_scikit-lego.docs._scripts,meta-models,Multifaceted abstraction,meta-models,1,/Volumes/BrokeExt/NICHE/koaning_scikit-lego/docs/_scripts/meta-models.py,"Class 'meta-models' has a high LCOM value of 1, indicating it may have multiple responsibilities."
koaning_scikit-lego.sklego,datasets,Multifaceted abstraction,datasets,1,/Volumes/BrokeExt/NICHE/koaning_scikit-lego/sklego/datasets.py,"Class 'datasets' has a high LCOM value of 1, indicating it may have multiple responsibilities."
koaning_scikit-lego.sklego,metrics,Multifaceted abstraction,metrics,1,/Volumes/BrokeExt/NICHE/koaning_scikit-lego/sklego/metrics.py,"Class 'metrics' has a high LCOM value of 1, indicating it may have multiple responsibilities."
koaning_scikit-lego.sklego.meta,_shrinkage_utils,Multifaceted abstraction,_shrinkage_utils,1,/Volumes/BrokeExt/NICHE/koaning_scikit-lego/sklego/meta/_shrinkage_utils.py,"Class '_shrinkage_utils' has a high LCOM value of 1, indicating it may have multiple responsibilities."
koaning_scikit-lego.sklego.meta,grouped_predictor,Broken hierarchy,GroupedPredictor,23,/Volumes/BrokeExt/NICHE/koaning_scikit-lego/sklego/meta/grouped_predictor.py,Class 'GroupedPredictor' and its superclass 'ShrinkageMixin' may not share a proper 'IS-A' relationship.
koaning_scikit-lego.sklego.meta,hierarchical_predictor,Broken hierarchy,HierarchicalPredictor,69,/Volumes/BrokeExt/NICHE/koaning_scikit-lego/sklego/meta/hierarchical_predictor.py,Class 'HierarchicalPredictor' and its superclass 'ShrinkageMixin' may not share a proper 'IS-A' relationship.
koaning_scikit-lego.tests,test_datasets,Multifaceted abstraction,test_datasets,1,/Volumes/BrokeExt/NICHE/koaning_scikit-lego/tests/test_datasets.py,"Class 'test_datasets' has a high LCOM value of 1, indicating it may have multiple responsibilities."
koaning_scikit-lego.tests.test_common,test_basics,Multifaceted abstraction,test_basics,1,/Volumes/BrokeExt/NICHE/koaning_scikit-lego/tests/test_common/test_basics.py,"Class 'test_basics' has a high LCOM value of 1, indicating it may have multiple responsibilities."
koaning_scikit-lego.tests.test_common,test_transformerselectormixin,Multifaceted abstraction,test_transformerselectormixin,1,/Volumes/BrokeExt/NICHE/koaning_scikit-lego/tests/test_common/test_transformerselectormixin.py,"Class 'test_transformerselectormixin' has a high LCOM value of 1, indicating it may have multiple responsibilities."
koaning_scikit-lego.tests.test_estimators,test_deadzone,Multifaceted abstraction,test_deadzone,1,/Volumes/BrokeExt/NICHE/koaning_scikit-lego/tests/test_estimators/test_deadzone.py,"Class 'test_deadzone' has a high LCOM value of 1, indicating it may have multiple responsibilities."
koaning_scikit-lego.tests.test_estimators,test_gmm_naive_bayes,Multifaceted abstraction,test_gmm_naive_bayes,1,/Volumes/BrokeExt/NICHE/koaning_scikit-lego/tests/test_estimators/test_gmm_naive_bayes.py,"Class 'test_gmm_naive_bayes' has a high LCOM value of 1, indicating it may have multiple responsibilities."
koaning_scikit-lego.tests.test_estimators,test_lowess,Multifaceted abstraction,test_lowess,1,/Volumes/BrokeExt/NICHE/koaning_scikit-lego/tests/test_estimators/test_lowess.py,"Class 'test_lowess' has a high LCOM value of 1, indicating it may have multiple responsibilities."
koaning_scikit-lego.tests.test_estimators,test_mixture_detector,Multifaceted abstraction,test_mixture_detector,1,/Volumes/BrokeExt/NICHE/koaning_scikit-lego/tests/test_estimators/test_mixture_detector.py,"Class 'test_mixture_detector' has a high LCOM value of 1, indicating it may have multiple responsibilities."
koaning_scikit-lego.tests.test_estimators,test_neighbor_classifier,Multifaceted abstraction,test_neighbor_classifier,1,/Volumes/BrokeExt/NICHE/koaning_scikit-lego/tests/test_estimators/test_neighbor_classifier.py,"Class 'test_neighbor_classifier' has a high LCOM value of 1, indicating it may have multiple responsibilities."
koaning_scikit-lego.tests.test_estimators,test_pca_reconstruction,Multifaceted abstraction,test_pca_reconstruction,1,/Volumes/BrokeExt/NICHE/koaning_scikit-lego/tests/test_estimators/test_pca_reconstruction.py,"Class 'test_pca_reconstruction' has a high LCOM value of 1, indicating it may have multiple responsibilities."
koaning_scikit-lego.tests.test_estimators,test_randomregressor,Multifaceted abstraction,test_randomregressor,1,/Volumes/BrokeExt/NICHE/koaning_scikit-lego/tests/test_estimators/test_randomregressor.py,"Class 'test_randomregressor' has a high LCOM value of 1, indicating it may have multiple responsibilities."
