Package,Module,Class,Smell,Function/Method,Line no,File,Details
kubeflow_examples.Facial-Keypoint-Detection.generate-pipeline,my_pipeline,,Long statement,SendMsg,9,/Volumes/BrokeExt/NICHE/kubeflow_examples/Facial-Keypoint-Detection/generate-pipeline/my_pipeline.py,A line with 207 chars in SendMsg exceeds the maximum length of 120 characters.
kubeflow_examples.Facial-Keypoint-Detection.generate-pipeline,my_pipeline,,Long statement,GetMsg,24,/Volumes/BrokeExt/NICHE/kubeflow_examples/Facial-Keypoint-Detection/generate-pipeline/my_pipeline.py,A line with 149 chars in GetMsg exceeds the maximum length of 120 characters.
kubeflow_examples.bluebook-for-bulldozers-kaggle-competition,blue-book-for-bulldozers-kaggle-competition-kfp,,Long statement,LoadData,9,/Volumes/BrokeExt/NICHE/kubeflow_examples/bluebook-for-bulldozers-kaggle-competition/blue-book-for-bulldozers-kaggle-competition-kfp.py,A line with 139 chars in LoadData exceeds the maximum length of 120 characters.
kubeflow_examples.bluebook-for-bulldozers-kaggle-competition,blue-book-for-bulldozers-kaggle-competition-kfp,,Long statement,PreProcess,20,/Volumes/BrokeExt/NICHE/kubeflow_examples/bluebook-for-bulldozers-kaggle-competition/blue-book-for-bulldozers-kaggle-competition-kfp.py,A line with 170 chars in PreProcess exceeds the maximum length of 120 characters.
kubeflow_examples.bluebook-for-bulldozers-kaggle-competition,blue-book-for-bulldozers-kaggle-competition-kfp,,Long statement,Train,30,/Volumes/BrokeExt/NICHE/kubeflow_examples/bluebook-for-bulldozers-kaggle-competition/blue-book-for-bulldozers-kaggle-competition-kfp.py,A line with 155 chars in Train exceeds the maximum length of 120 characters.
kubeflow_examples.bluebook-for-bulldozers-kaggle-competition,blue-book-for-bulldozers-kaggle-competition-kfp,,Long statement,Test,40,/Volumes/BrokeExt/NICHE/kubeflow_examples/bluebook-for-bulldozers-kaggle-competition/blue-book-for-bulldozers-kaggle-competition-kfp.py,A line with 152 chars in Test exceeds the maximum length of 120 characters.
kubeflow_examples.cnn template,cnn temp,,Long identifier,prepare_tensorboard_from_localdir,61,/Volumes/BrokeExt/NICHE/kubeflow_examples/cnn template/cnn temp.py,Identifier'prepare_tensorboard_from_localdir' exceeds the maximum length of 30 characters.
kubeflow_examples.cnn template,cnn temp,,Long statement,train,33,/Volumes/BrokeExt/NICHE/kubeflow_examples/cnn template/cnn temp.py,A line with 208 chars in train exceeds the maximum length of 120 characters.
kubeflow_examples.cnn template,cnn temp,,Long statement,prepare_tensorboard_from_localdir,64,/Volumes/BrokeExt/NICHE/kubeflow_examples/cnn template/cnn temp.py,A line with 230 chars in prepare_tensorboard_from_localdir exceeds the maximum length of 120 characters.
kubeflow_examples.cnn template,cnn temp,,Long statement,prepare_tensorboard_from_localdir,70,/Volumes/BrokeExt/NICHE/kubeflow_examples/cnn template/cnn temp.py,A line with 342 chars in prepare_tensorboard_from_localdir exceeds the maximum length of 120 characters.
kubeflow_examples.cnn template,cnn temp,,Long statement,tf_pipeline,124,/Volumes/BrokeExt/NICHE/kubeflow_examples/cnn template/cnn temp.py,A line with 140 chars in tf_pipeline exceeds the maximum length of 120 characters.
kubeflow_examples.cnn template,cnn temp,,Magic number,train,30,/Volumes/BrokeExt/NICHE/kubeflow_examples/cnn template/cnn temp.py,Magic number 255.0 used in train.
kubeflow_examples.cnn template,cnn temp,,Magic number,train,30,/Volumes/BrokeExt/NICHE/kubeflow_examples/cnn template/cnn temp.py,Magic number 255.0 used in train.
kubeflow_examples.code_search.demo,count_lines_of_code,,Complex method,classify_files,64 - 93,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/demo/count_lines_of_code.py,"Method 'classify_files' has a cyclomatic complexity of 10, exceeding the max of 6."
kubeflow_examples.code_search.demo,count_lines_of_code,,Long statement,classify_files,65,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/demo/count_lines_of_code.py,A line with 193 chars in classify_files exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.demo,count_lines_of_code,,Long statement,main,96,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/demo/count_lines_of_code.py,A line with 141 chars in main exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.demo,count_lines_of_code,,Long statement,,1,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/demo/count_lines_of_code.py,A line with 248 chars in count_lines_of_code exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.demo.cs-demo-1103.ks_app.vendor.kubeflow.core,kubeform_spawner,KubeFormSpawner,Long method,_options_form_default,14 - 66,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/demo/cs-demo-1103/ks_app/vendor/kubeflow/core/kubeform_spawner.py,Method '_options_form_default' is too long (53 lines).
kubeflow_examples.code_search.demo.cs-demo-1103.ks_app.vendor.kubeflow.core,kubeform_spawner,KubeFormSpawner,Long statement,_options_form_default,16,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/demo/cs-demo-1103/ks_app/vendor/kubeflow/core/kubeform_spawner.py,A line with 2527 chars in _options_form_default exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.demo.cs-demo-1103.ks_app.vendor.kubeflow.core,kubeform_spawner,KubeFormSpawner,Long statement,_expand_user_properties,139,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/demo/cs-demo-1103/ks_app/vendor/kubeflow/core/kubeform_spawner.py,A line with 143 chars in _expand_user_properties exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.demo.cs-demo-1103.ks_app.vendor.kubeflow.core,kubeform_spawner,,Long statement,,220,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/demo/cs-demo-1103/ks_app/vendor/kubeflow/core/kubeform_spawner.py,A line with 129 chars in kubeform_spawner exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.demo.cs-demo-1103.ks_app.vendor.kubeflow.core,kubeform_spawner,KubeFormSpawner,Magic number,_expand_user_properties,145,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/demo/cs-demo-1103/ks_app/vendor/kubeflow/core/kubeform_spawner.py,Magic number 63 used in _expand_user_properties.
kubeflow_examples.code_search.pipeline,index_update_pipeline,,Long parameter list,dataflow_function_embedding_op,13 - 41,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/pipeline/index_update_pipeline.py,"dataflow_function_embedding_op has 10 parameters, exceeding the max of 5."
kubeflow_examples.code_search.pipeline,index_update_pipeline,,Long parameter list,search_index_creator_op,45 - 63,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/pipeline/index_update_pipeline.py,"search_index_creator_op has 6 parameters, exceeding the max of 5."
kubeflow_examples.code_search.pipeline,index_update_pipeline,,Long parameter list,update_index_op,68 - 107,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/pipeline/index_update_pipeline.py,"update_index_op has 8 parameters, exceeding the max of 5."
kubeflow_examples.code_search.pipeline,index_update_pipeline,,Long parameter list,github_code_index_update,120 - 176,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/pipeline/index_update_pipeline.py,"github_code_index_update has 14 parameters, exceeding the max of 5."
kubeflow_examples.code_search.pipeline,index_update_pipeline,,Long statement,dataflow_function_embedding_op,24,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/pipeline/index_update_pipeline.py,A line with 717 chars in dataflow_function_embedding_op exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.pipeline,index_update_pipeline,,Long statement,search_index_creator_op,52,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/pipeline/index_update_pipeline.py,A line with 432 chars in search_index_creator_op exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.pipeline,index_update_pipeline,,Long statement,update_index_op,77,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/pipeline/index_update_pipeline.py,A line with 771 chars in update_index_op exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.pipeline,index_update_pipeline,,Long statement,github_code_index_update,147,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/pipeline/index_update_pipeline.py,A line with 219 chars in github_code_index_update exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.pipeline,index_update_pipeline,,Long statement,github_code_index_update,159,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/pipeline/index_update_pipeline.py,A line with 136 chars in github_code_index_update exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.pipeline,index_update_pipeline,,Long statement,github_code_index_update,168,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/pipeline/index_update_pipeline.py,A line with 146 chars in github_code_index_update exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.pipeline,index_update_pipeline,,Magic number,github_code_index_update,128,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/pipeline/index_update_pipeline.py,Magic number 5 used in github_code_index_update.
kubeflow_examples.code_search.src,setup,,Long statement,,23,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/src/setup.py,A line with 172 chars in setup exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.src,setup,,Long statement,,60,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/src/setup.py,A line with 344 chars in setup exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.src.code_search.dataflow,utils,,Long statement,tokenize_docstring,19,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/src/code_search/dataflow/utils.py,A line with 156 chars in tokenize_docstring exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.src.code_search.dataflow,utils,,Long statement,tokenize_code,32,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/src/code_search/dataflow/utils.py,A line with 215 chars in tokenize_code exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.src.code_search.dataflow,utils,,Long statement,get_function_docstring_pairs,45,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/src/code_search/dataflow/utils.py,A line with 562 chars in get_function_docstring_pairs exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.src.code_search.dataflow,utils,,Long statement,get_function_docstring_pairs,81,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/src/code_search/dataflow/utils.py,A line with 178 chars in get_function_docstring_pairs exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.src.code_search.dataflow,utils,,Magic number,_maybe_decode,14,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/src/code_search/dataflow/utils.py,Magic number 3 used in _maybe_decode.
kubeflow_examples.code_search.src.code_search.dataflow.cli,arguments,,Long statement,add_parser_arguments,28,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/src/code_search/dataflow/cli/arguments.py,A line with 121 chars in add_parser_arguments exceeds the maximum length of 120 characters.
kubeflow_examples.code_search.src.code_search.dataflow.cli,arguments,,Long statement,add_parser_arguments,30,/Volumes/BrokeExt/NICHE/kubeflow_examples/code_search/src/code_search/dataflow/cli/arguments.py,A line with 124 chars in add_parser_arguments exceeds the maximum length of 120 characters.
