Package,Module,Smell,Class/Module,Line no,File,Details
f-dangel_backpack.backpack,__init__,Multifaceted abstraction,disable,103,/Volumes/BrokeExt/NICHE/f-dangel_backpack/backpack/__init__.py,"Class 'disable' has a high LCOM value of 1, indicating it may have multiple responsibilities."
f-dangel_backpack.backpack,context,Multifaceted abstraction,CTX,12,/Volumes/BrokeExt/NICHE/f-dangel_backpack/backpack/context.py,"Class 'CTX' has a high LCOM value of 1, indicating it may have multiple responsibilities."
f-dangel_backpack.backpack.core.derivatives,adaptive_avg_pool_nd,Broken hierarchy,AdaptiveAvgPool1dDerivatives,76,/Volumes/BrokeExt/NICHE/f-dangel_backpack/backpack/core/derivatives/adaptive_avg_pool_nd.py,Class 'AdaptiveAvgPool1dDerivatives' and its superclass 'AdaptiveAvgPoolNDDerivatives' may not share a proper 'IS-A' relationship.
f-dangel_backpack.backpack.core.derivatives,adaptive_avg_pool_nd,Broken hierarchy,AdaptiveAvgPool2dDerivatives,84,/Volumes/BrokeExt/NICHE/f-dangel_backpack/backpack/core/derivatives/adaptive_avg_pool_nd.py,Class 'AdaptiveAvgPool2dDerivatives' and its superclass 'AdaptiveAvgPoolNDDerivatives' may not share a proper 'IS-A' relationship.
f-dangel_backpack.backpack.core.derivatives,adaptive_avg_pool_nd,Broken hierarchy,AdaptiveAvgPool3dDerivatives,92,/Volumes/BrokeExt/NICHE/f-dangel_backpack/backpack/core/derivatives/adaptive_avg_pool_nd.py,Class 'AdaptiveAvgPool3dDerivatives' and its superclass 'AdaptiveAvgPoolNDDerivatives' may not share a proper 'IS-A' relationship.
f-dangel_backpack.backpack.core.derivatives,basederivatives,Broken hierarchy,BaseParameterDerivatives,311,/Volumes/BrokeExt/NICHE/f-dangel_backpack/backpack/core/derivatives/basederivatives.py,Class 'BaseParameterDerivatives' and its superclass 'BaseDerivatives' may not share a proper 'IS-A' relationship.
f-dangel_backpack.backpack.core.derivatives,basederivatives,Broken hierarchy,BaseLossDerivatives,440,/Volumes/BrokeExt/NICHE/f-dangel_backpack/backpack/core/derivatives/basederivatives.py,Class 'BaseLossDerivatives' and its superclass 'BaseDerivatives' may not share a proper 'IS-A' relationship.
f-dangel_backpack.backpack.core.derivatives,basederivatives,Wide hierarchy,BaseDerivatives,0,/Volumes/BrokeExt/NICHE/f-dangel_backpack/backpack/core/derivatives/basederivatives.py,Class 'BaseDerivatives' has a wide hierarchy with 12 direct subclasses.
f-dangel_backpack.backpack.core.derivatives,basederivatives,Wide hierarchy,BaseParameterDerivatives,0,/Volumes/BrokeExt/NICHE/f-dangel_backpack/backpack/core/derivatives/basederivatives.py,Class 'BaseParameterDerivatives' has a wide hierarchy with 7 direct subclasses.
f-dangel_backpack.backpack.core.derivatives,elementwise,Wide hierarchy,ElementwiseDerivatives,0,/Volumes/BrokeExt/NICHE/f-dangel_backpack/backpack/core/derivatives/elementwise.py,Class 'ElementwiseDerivatives' has a wide hierarchy with 8 direct subclasses.
