Package,Module,Smell,Class/Module,Line no,File,Details
stephenhky_PyShortTextCategorization.docs,conf,Broken modularization,conf,1,/Volumes/BrokeExt/NICHE/stephenhky_PyShortTextCategorization/docs/conf.py,Module 'conf' contains only data members without any method implementations.
stephenhky_PyShortTextCategorization.shorttext.classifiers.bow.topic,SkLearnClassification,Multifaceted abstraction,SkLearnClassification,1,/Volumes/BrokeExt/NICHE/stephenhky_PyShortTextCategorization/shorttext/classifiers/bow/topic/SkLearnClassification.py,"Class 'SkLearnClassification' has a high LCOM value of 1, indicating it may have multiple responsibilities."
stephenhky_PyShortTextCategorization.shorttext.classifiers.bow.topic,TopicVectorDistanceClassification,Multifaceted abstraction,TopicVectorDistanceClassification,1,/Volumes/BrokeExt/NICHE/stephenhky_PyShortTextCategorization/shorttext/classifiers/bow/topic/TopicVectorDistanceClassification.py,"Class 'TopicVectorDistanceClassification' has a high LCOM value of 1, indicating it may have multiple responsibilities."
stephenhky_PyShortTextCategorization.shorttext.classifiers.embed.nnlib,frameworks,Multifaceted abstraction,frameworks,1,/Volumes/BrokeExt/NICHE/stephenhky_PyShortTextCategorization/shorttext/classifiers/embed/nnlib/frameworks.py,"Class 'frameworks' has a high LCOM value of 1, indicating it may have multiple responsibilities."
stephenhky_PyShortTextCategorization.shorttext.utils,compactmodel_io,Wide hierarchy,CompactIOMachine,0,/Volumes/BrokeExt/NICHE/stephenhky_PyShortTextCategorization/shorttext/utils/compactmodel_io.py,Class 'CompactIOMachine' has a wide hierarchy with 11 direct subclasses.
stephenhky_PyShortTextCategorization.shorttext.utils,gensim_corpora,Multifaceted abstraction,gensim_corpora,1,/Volumes/BrokeExt/NICHE/stephenhky_PyShortTextCategorization/shorttext/utils/gensim_corpora.py,"Class 'gensim_corpora' has a high LCOM value of 1, indicating it may have multiple responsibilities."
stephenhky_PyShortTextCategorization.shorttext.utils,transformers,Broken modularization,BERTObject,11,/Volumes/BrokeExt/NICHE/stephenhky_PyShortTextCategorization/shorttext/utils/transformers.py,Class 'BERTObject' contains only data members without any method implementations.
stephenhky_PyShortTextCategorization.shorttext.utils,wordembed,Multifaceted abstraction,wordembed,1,/Volumes/BrokeExt/NICHE/stephenhky_PyShortTextCategorization/shorttext/utils/wordembed.py,"Class 'wordembed' has a high LCOM value of 1, indicating it may have multiple responsibilities."
stephenhky_PyShortTextCategorization.test,test_charonehot,Multifaceted abstraction,TestCharOneHot,8,/Volumes/BrokeExt/NICHE/stephenhky_PyShortTextCategorization/test/test_charonehot.py,"Class 'TestCharOneHot' has a high LCOM value of 1, indicating it may have multiple responsibilities."
stephenhky_PyShortTextCategorization.test,test_fuzzylogic,Multifaceted abstraction,TestFuzzyLogic,6,/Volumes/BrokeExt/NICHE/stephenhky_PyShortTextCategorization/test/test_fuzzylogic.py,"Class 'TestFuzzyLogic' has a high LCOM value of 1, indicating it may have multiple responsibilities."
stephenhky_PyShortTextCategorization.test,test_textpreprocessing,Multifaceted abstraction,TestTextPreprocessing,6,/Volumes/BrokeExt/NICHE/stephenhky_PyShortTextCategorization/test/test_textpreprocessing.py,"Class 'TestTextPreprocessing' has a high LCOM value of 1, indicating it may have multiple responsibilities."
