Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
danielegrattarola_spektral,setup,,0,0,0,0,0,0,-1,0,0
danielegrattarola_spektral.docs,autogen,,229,62,14,14,46,46,0.21,0,0
danielegrattarola_spektral.examples.graph_prediction,custom_dataset,,88,7,2,2,32,32,1,1,4
