Package,Module,Class,Smell,Function/Method,Line no,File,Details
MaybeShewill-CV_CRNN_Tensorflow.crnn_model,cnn_basenet_bak,CNNBaseModel,Long Lambda Function,dropout,279,/Volumes/BrokeExt/NICHE/MaybeShewill-CV_CRNN_Tensorflow/crnn_model/cnn_basenet_bak.py,A Lambda with 81 chars in dropout exceeds the maximum length of 80 characters.
MaybeShewill-CV_CRNN_Tensorflow.crnn_model,cnn_basenet_bak,CNNBaseModel,Complex method,conv2d,26 - 91,/Volumes/BrokeExt/NICHE/MaybeShewill-CV_CRNN_Tensorflow/crnn_model/cnn_basenet_bak.py,"Method 'conv2d' has a cyclomatic complexity of 7, exceeding the max of 6."
MaybeShewill-CV_CRNN_Tensorflow.crnn_model,cnn_basenet_bak,CNNBaseModel,Complex method,layerbn_distributed,335 - 449,/Volumes/BrokeExt/NICHE/MaybeShewill-CV_CRNN_Tensorflow/crnn_model/cnn_basenet_bak.py,"Method 'layerbn_distributed' has a cyclomatic complexity of 8, exceeding the max of 6."
MaybeShewill-CV_CRNN_Tensorflow.crnn_model,cnn_basenet_bak,CNNBaseModel,Long method,conv2d,26 - 91,/Volumes/BrokeExt/NICHE/MaybeShewill-CV_CRNN_Tensorflow/crnn_model/cnn_basenet_bak.py,Method 'conv2d' is too long (49 lines).
MaybeShewill-CV_CRNN_Tensorflow.crnn_model,cnn_basenet_bak,CNNBaseModel,Long method,layerbn_distributed,335 - 449,/Volumes/BrokeExt/NICHE/MaybeShewill-CV_CRNN_Tensorflow/crnn_model/cnn_basenet_bak.py,Method 'layerbn_distributed' is too long (88 lines).
MaybeShewill-CV_CRNN_Tensorflow.crnn_model,cnn_basenet_bak,CNNBaseModel,Long parameter list,conv2d,26 - 91,/Volumes/BrokeExt/NICHE/MaybeShewill-CV_CRNN_Tensorflow/crnn_model/cnn_basenet_bak.py,"conv2d has 11 parameters, exceeding the max of 5."
MaybeShewill-CV_CRNN_Tensorflow.crnn_model,cnn_basenet_bak,CNNBaseModel,Long parameter list,maxpooling,114 - 146,/Volumes/BrokeExt/NICHE/MaybeShewill-CV_CRNN_Tensorflow/crnn_model/cnn_basenet_bak.py,"maxpooling has 6 parameters, exceeding the max of 5."
MaybeShewill-CV_CRNN_Tensorflow.crnn_model,cnn_basenet_bak,CNNBaseModel,Long parameter list,avgpooling,149 - 170,/Volumes/BrokeExt/NICHE/MaybeShewill-CV_CRNN_Tensorflow/crnn_model/cnn_basenet_bak.py,"avgpooling has 6 parameters, exceeding the max of 5."
MaybeShewill-CV_CRNN_Tensorflow.crnn_model,cnn_basenet_bak,CNNBaseModel,Long parameter list,layernorm,189 - 226,/Volumes/BrokeExt/NICHE/MaybeShewill-CV_CRNN_Tensorflow/crnn_model/cnn_basenet_bak.py,"layernorm has 6 parameters, exceeding the max of 5."
MaybeShewill-CV_CRNN_Tensorflow.crnn_model,cnn_basenet_bak,CNNBaseModel,Long parameter list,fullyconnect,287 - 317,/Volumes/BrokeExt/NICHE/MaybeShewill-CV_CRNN_Tensorflow/crnn_model/cnn_basenet_bak.py,"fullyconnect has 6 parameters, exceeding the max of 5."
