Package,Module,Smell,Class/Module,Line no,File,Details
tensorlayer_hyperpose.hyperpose.Model,base_model,Multifaceted abstraction,BasicModel,6,/Volumes/BrokeExt/NICHE/tensorlayer_hyperpose/hyperpose/Model/base_model.py,"Class 'BasicModel' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tensorlayer_hyperpose.hyperpose.Model,common,Insufficient modularization,common,1,/Volumes/BrokeExt/NICHE/tensorlayer_hyperpose/hyperpose/Model/common.py,"Module 'common' is insufficiently modularized with NOPM: 25, WMC: 44, NOM: 25."
tensorlayer_hyperpose.hyperpose.Model,examine,Multifaceted abstraction,examine,1,/Volumes/BrokeExt/NICHE/tensorlayer_hyperpose/hyperpose/Model/examine.py,"Class 'examine' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tensorlayer_hyperpose.hyperpose.Model.openpose,define,Broken modularization,CocoPart,4,/Volumes/BrokeExt/NICHE/tensorlayer_hyperpose/hyperpose/Model/openpose/define.py,Class 'CocoPart' contains only data members without any method implementations.
tensorlayer_hyperpose.hyperpose.Model.openpose,define,Broken modularization,MpiiPart,83,/Volumes/BrokeExt/NICHE/tensorlayer_hyperpose/hyperpose/Model/openpose/define.py,Class 'MpiiPart' contains only data members without any method implementations.
tensorlayer_hyperpose.hyperpose.Model.openpose,processor,Broken modularization,Peak,354,/Volumes/BrokeExt/NICHE/tensorlayer_hyperpose/hyperpose/Model/openpose/processor.py,Class 'Peak' contains only data members without any method implementations.
tensorlayer_hyperpose.hyperpose.Model.openpose.model,lw_openpose,Multifaceted abstraction,lw_openpose,1,/Volumes/BrokeExt/NICHE/tensorlayer_hyperpose/hyperpose/Model/openpose/model/lw_openpose.py,"Class 'lw_openpose' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tensorlayer_hyperpose.hyperpose.Model.pifpaf,define,Broken modularization,CocoPart,5,/Volumes/BrokeExt/NICHE/tensorlayer_hyperpose/hyperpose/Model/pifpaf/define.py,Class 'CocoPart' contains only data members without any method implementations.
tensorlayer_hyperpose.hyperpose.Model.pifpaf,define,Broken modularization,MpiiPart,80,/Volumes/BrokeExt/NICHE/tensorlayer_hyperpose/hyperpose/Model/pifpaf/define.py,Class 'MpiiPart' contains only data members without any method implementations.
tensorlayer_hyperpose.hyperpose.Model.pifpaf,define,Broken modularization,define,1,/Volumes/BrokeExt/NICHE/tensorlayer_hyperpose/hyperpose/Model/pifpaf/define.py,Module 'define' contains only data members without any method implementations.
tensorlayer_hyperpose.hyperpose.Model.pose_proposal,define,Broken modularization,CocoPart,4,/Volumes/BrokeExt/NICHE/tensorlayer_hyperpose/hyperpose/Model/pose_proposal/define.py,Class 'CocoPart' contains only data members without any method implementations.
tensorlayer_hyperpose.hyperpose.Model.pose_proposal,define,Broken modularization,MpiiPart,82,/Volumes/BrokeExt/NICHE/tensorlayer_hyperpose/hyperpose/Model/pose_proposal/define.py,Class 'MpiiPart' contains only data members without any method implementations.
tensorlayer_hyperpose.scripts,check_docker_run,Multifaceted abstraction,LinuxCheck,7,/Volumes/BrokeExt/NICHE/tensorlayer_hyperpose/scripts/check_docker_run.py,"Class 'LinuxCheck' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tensorlayer_hyperpose.scripts,downloader,Wide hierarchy,Model,0,/Volumes/BrokeExt/NICHE/tensorlayer_hyperpose/scripts/downloader.py,Class 'Model' has a wide hierarchy with 17 direct subclasses.
tensorlayer_hyperpose.scripts,test_docker,Multifaceted abstraction,LinuxCheck,8,/Volumes/BrokeExt/NICHE/tensorlayer_hyperpose/scripts/test_docker.py,"Class 'LinuxCheck' has a high LCOM value of 1, indicating it may have multiple responsibilities."
