Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
cmusatyalab_OpenTPOD,manage,,0,0,0,0,1,1,-1,0,0
cmusatyalab_OpenTPOD.config,__init__,,0,0,0,0,0,0,-1,0,0
cmusatyalab_OpenTPOD.config,urls,,0,0,0,0,2,2,-1,0,0
cmusatyalab_OpenTPOD.config,wsgi,,0,0,0,0,2,2,-1,0,0
cmusatyalab_OpenTPOD.config.settings,__init__,,0,0,0,0,0,0,-1,0,0
cmusatyalab_OpenTPOD.config.settings,base,,0,0,0,0,79,79,-1,0,0
cmusatyalab_OpenTPOD.config.settings,local,,0,0,0,0,10,10,-1,0,0
cmusatyalab_OpenTPOD.config.settings,production,,0,0,0,0,17,17,-1,0,0
cmusatyalab_OpenTPOD.config.settings,test,,0,0,0,0,7,7,-1,0,0
cmusatyalab_OpenTPOD.keys,secret_keys,,0,0,0,0,0,0,-1,0,0
cmusatyalab_OpenTPOD.opentpod,__init__,,0,0,0,0,2,0,-1,0,0
cmusatyalab_OpenTPOD.opentpod,conftest,,6,3,3,3,0,0,1,0,0
cmusatyalab_OpenTPOD.opentpod,middleware,,8,2,0,0,0,0,-1,0,0
