Package,Module,Class,Function,LOC,CC,PC
vespa-engine_sample-apps,feed-split,,what_language,10,1,1
vespa-engine_sample-apps,feed-split,,remove_jekyll,4,1,1
vespa-engine_sample-apps,feed-split,,xml_fixup,7,2,1
vespa-engine_sample-apps,feed-split,,create_text_doc,28,3,4
vespa-engine_sample-apps,feed-split,,split_text,20,4,1
vespa-engine_sample-apps,feed-split,,remove_notext_tags,3,2,1
vespa-engine_sample-apps,feed-split,,split_lists,4,3,1
vespa-engine_sample-apps,feed-split,,split_tables,6,3,1
vespa-engine_sample-apps,feed-split,,table_header_row,5,1,1
vespa-engine_sample-apps,feed-split,,move_linkable_item_to_single_entity,16,4,2
vespa-engine_sample-apps,feed-split,,main,51,8,0
vespa-engine_sample-apps,feed_to_vespa,,find,4,1,3
vespa-engine_sample-apps,feed_to_vespa,,get_document_id,2,1,1
vespa-engine_sample-apps,feed_to_vespa,,get_private_key_path,8,2,0
vespa-engine_sample-apps,feed_to_vespa,,get_public_cert_path,8,2,0
vespa-engine_sample-apps,feed_to_vespa,,vespa_get,3,1,3
vespa-engine_sample-apps,feed_to_vespa,,vespa_delete,3,1,3
vespa-engine_sample-apps,feed_to_vespa,,vespa_visit,7,3,4
vespa-engine_sample-apps,feed_to_vespa,,vespa_remove,5,2,4
vespa-engine_sample-apps,feed_to_vespa,,vespa_feed,16,4,4
vespa-engine_sample-apps,feed_to_vespa,,get_docs,3,1,1
vespa-engine_sample-apps,feed_to_vespa,,get_indexed_docids,17,4,3
vespa-engine_sample-apps,feed_to_vespa,,get_feed_docids,9,2,3
vespa-engine_sample-apps,feed_to_vespa,,print_header,5,1,1
vespa-engine_sample-apps,feed_to_vespa,,read_config,3,1,1
vespa-engine_sample-apps,feed_to_vespa,,update_endpoint,41,8,2
vespa-engine_sample-apps,feed_to_vespa,,main,13,2,0
vespa-engine_sample-apps.billion-scale-image-search.src.main.python,clip_export,CLIPTransformerExporter,__init__,3,1,1
vespa-engine_sample-apps.billion-scale-image-search.src.main.python,clip_export,CLIPTransformerExporter,forward,2,1,1
vespa-engine_sample-apps.billion-scale-image-search.src.main.python,clip_export,CLIPTransformerExporter,encode_text,9,1,1
vespa-engine_sample-apps.billion-scale-image-search.src.main.python,create-joined-feed,,compute_hash,7,3,2
vespa-engine_sample-apps.billion-scale-image-search.src.main.python,create-joined-feed,,nan_handler,5,1,1
vespa-engine_sample-apps.billion-scale-image-search.src.main.python,pca_transformer_export,PCATransformer,__init__,3,1,1
vespa-engine_sample-apps.billion-scale-image-search.src.main.python,pca_transformer_export,PCATransformer,forward,2,1,1
vespa-engine_sample-apps.billion-scale-image-search.src.main.python,ranker_export,Ranker,__init__,2,1,0
vespa-engine_sample-apps.billion-scale-image-search.src.main.python,ranker_export,Ranker,forward,2,1,2
vespa-engine_sample-apps.billion-scale-image-search.src.main.python,similarity_export,Similarity,__init__,2,1,0
vespa-engine_sample-apps.billion-scale-image-search.src.main.python,similarity_export,Similarity,forward,2,1,1
vespa-engine_sample-apps.billion-scale-vector-search.src.main.python,recall,,get_result,21,2,1
vespa-engine_sample-apps.billion-scale-vector-search.src.main.python,recall,,read_queries,6,1,0
vespa-engine_sample-apps.billion-scale-vector-search.src.main.python,recall,,knn_result_read,8,1,0
vespa-engine_sample-apps.billion-scale-vector-search.src.main.python,recall,,compute_recall_with_distance_ties,18,4,4
vespa-engine_sample-apps.billion-scale-vector-search.src.main.python,recall,,main,34,5,0
vespa-engine_sample-apps.colbert-long.scripts,convert,,remove_control_characters,2,1,1
vespa-engine_sample-apps.colbert-long.scripts,evaluate,,search,47,6,2
vespa-engine_sample-apps.colbert-long.scripts,evaluate,,main,38,5,0
vespa-engine_sample-apps.colbert,model2onnx,VespaColBERT,__init__,5,1,2
vespa-engine_sample-apps.colbert,model2onnx,VespaColBERT,forward,4,1,2
vespa-engine_sample-apps.commerce-product-ranking.scripts,evaluate,,search,43,5,1
vespa-engine_sample-apps.commerce-product-ranking.scripts,evaluate,,main,29,3,0
vespa-engine_sample-apps.custom-embeddings,model,CustomEmbeddingSimilarity,__init__,6,1,1
vespa-engine_sample-apps.custom-embeddings,model,CustomEmbeddingSimilarity,forward,6,1,2
vespa-engine_sample-apps.examples.aws.lambda,hello_function,,hello_handler,7,1,2
vespa-engine_sample-apps.examples.embedder-auto-training-evaluation.training-evaluation,evaluate,,search,39,6,2
vespa-engine_sample-apps.examples.embedder-auto-training-evaluation.training-evaluation,evaluate,,main,34,4,0
vespa-engine_sample-apps.examples.embedder-auto-training-evaluation.training-evaluation,positives-negatives,,search,39,7,2
vespa-engine_sample-apps.examples.embedder-auto-training-evaluation.training-evaluation,positives-negatives,,main,41,5,0
vespa-engine_sample-apps.examples.embedder-auto-training-evaluation.training-evaluation,train,TrainDataset,__init__,12,3,2
vespa-engine_sample-apps.examples.embedder-auto-training-evaluation.training-evaluation,train,TrainDataset,__getitem__,16,1,1
