Package,Module,Smell,Class/Module,Line no,File,Details
IBM_AIF360.aif360.algorithms,transformer,Wide hierarchy,Transformer,0,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/algorithms/transformer.py,Class 'Transformer' has a wide hierarchy with 16 direct subclasses.
IBM_AIF360.aif360.algorithms.inprocessing.celisMeta,FalseDiscovery,Rebellious hierarchy,FalseDiscovery,6,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/algorithms/inprocessing/celisMeta/FalseDiscovery.py,"Class 'FalseDiscovery' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: getFuncValue, num_params."
IBM_AIF360.aif360.algorithms.inprocessing.celisMeta,StatisticalRate,Rebellious hierarchy,StatisticalRate,6,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/algorithms/inprocessing/celisMeta/StatisticalRate.py,Class 'StatisticalRate' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: num_params.
IBM_AIF360.aif360.algorithms.inprocessing.kamfadm-2012ecmlpkdd.fadm.lr,pr,Broken hierarchy,LRwPRType4,444,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/algorithms/inprocessing/kamfadm-2012ecmlpkdd/fadm/lr/pr.py,Class 'LRwPRType4' and its superclass 'LRwPRObjetiveType4Mixin' may not share a proper 'IS-A' relationship.
IBM_AIF360.aif360.algorithms.inprocessing.kamfadm-2012ecmlpkdd.fadm.lr,pr,Broken hierarchy,LRwPRType4,444,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/algorithms/inprocessing/kamfadm-2012ecmlpkdd/fadm/lr/pr.py,Class 'LRwPRType4' and its superclass 'LRwPRFittingType1Mixin' may not share a proper 'IS-A' relationship.
IBM_AIF360.aif360.algorithms.inprocessing.kamfadm-2012ecmlpkdd.fadm.lr,pr,Broken hierarchy,LRwPRType4,444,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/algorithms/inprocessing/kamfadm-2012ecmlpkdd/fadm/lr/pr.py,Class 'LRwPRType4' and its superclass 'LRwPRPredictProbaType2Mixin' may not share a proper 'IS-A' relationship.
IBM_AIF360.aif360.algorithms.inprocessing.kamfadm-2012ecmlpkdd.fadm.lr,pr,Broken modularization,LRwPRType4,444,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/algorithms/inprocessing/kamfadm-2012ecmlpkdd/fadm/lr/pr.py,Class 'LRwPRType4' contains only data members without any method implementations.
IBM_AIF360.aif360.algorithms.inprocessing.kamfadm-2012ecmlpkdd.fadm.util,_base,Multifaceted abstraction,_base,1,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/algorithms/inprocessing/kamfadm-2012ecmlpkdd/fadm/util/_base.py,"Class '_base' has a high LCOM value of 1, indicating it may have multiple responsibilities."
IBM_AIF360.aif360.algorithms.preprocessing.optim_preproc_helpers,data_preproc_functions,Multifaceted abstraction,data_preproc_functions,1,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/algorithms/preprocessing/optim_preproc_helpers/data_preproc_functions.py,"Class 'data_preproc_functions' has a high LCOM value of 1, indicating it may have multiple responsibilities."
IBM_AIF360.aif360.algorithms.preprocessing.optim_preproc_helpers,distortion_functions,Multifaceted abstraction,distortion_functions,1,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/algorithms/preprocessing/optim_preproc_helpers/distortion_functions.py,"Class 'distortion_functions' has a high LCOM value of 1, indicating it may have multiple responsibilities."
IBM_AIF360.aif360.datasets,regression_dataset,Broken modularization,RegressionDataset,11,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/datasets/regression_dataset.py,Class 'RegressionDataset' contains only data members without any method implementations.
IBM_AIF360.aif360.datasets,standard_dataset,Broken modularization,StandardDataset,9,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/datasets/standard_dataset.py,Class 'StandardDataset' contains only data members without any method implementations.
IBM_AIF360.aif360.datasets,standard_dataset,Wide hierarchy,StandardDataset,0,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/datasets/standard_dataset.py,Class 'StandardDataset' has a wide hierarchy with 7 direct subclasses.
IBM_AIF360.aif360.detectors.mdss.ScoringFunctions,ScoringFunction,Multifaceted abstraction,ScoringFunction,4,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/detectors/mdss/ScoringFunctions/ScoringFunction.py,"Class 'ScoringFunction' has a high LCOM value of 1, indicating it may have multiple responsibilities."
IBM_AIF360.aif360.detectors.mdss.ScoringFunctions,optim,Multifaceted abstraction,optim,1,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/detectors/mdss/ScoringFunctions/optim.py,"Class 'optim' has a high LCOM value of 1, indicating it may have multiple responsibilities."
IBM_AIF360.aif360.explainers,metric_json_explainer,Insufficient modularization,MetricJSONExplainer,8,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/explainers/metric_json_explainer.py,"Class 'MetricJSONExplainer' is insufficiently modularized with NOPM: 51, WMC: 53, NOM: 51."
IBM_AIF360.aif360.explainers,metric_json_explainer,Multifaceted abstraction,MetricJSONExplainer,8,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/explainers/metric_json_explainer.py,"Class 'MetricJSONExplainer' has a high LCOM value of 0.86, indicating it may have multiple responsibilities."
IBM_AIF360.aif360.explainers,metric_text_explainer,Insufficient modularization,MetricTextExplainer,5,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/explainers/metric_text_explainer.py,"Class 'MetricTextExplainer' is insufficiently modularized with NOPM: 51, WMC: 53, NOM: 52."
IBM_AIF360.aif360.metrics,classification_metric,Insufficient modularization,ClassificationMetric,10,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/metrics/classification_metric.py,"Class 'ClassificationMetric' is insufficiently modularized with NOPM: 62, WMC: 70, NOM: 64."
IBM_AIF360.aif360.metrics,sample_distortion_metric,Insufficient modularization,SampleDistortionMetric,9,/Volumes/BrokeExt/NICHE/IBM_AIF360/aif360/metrics/sample_distortion_metric.py,"Class 'SampleDistortionMetric' is insufficiently modularized with NOPM: 21, WMC: 24, NOM: 22."
