Package,Module,Smell,Class/Module,Line no,File,Details
dwadden_dygiepp.dygie.data.dataset_readers,document,Broken hierarchy,PredictedEvent,598,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/dygie/data/dataset_readers/document.py,Class 'PredictedEvent' and its superclass 'EventBase' may not share a proper 'IS-A' relationship.
dwadden_dygiepp.dygie.data.dataset_readers,document,Broken hierarchy,PredictedEvents,663,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/dygie/data/dataset_readers/document.py,Class 'PredictedEvents' and its superclass 'EventsBase' may not share a proper 'IS-A' relationship.
dwadden_dygiepp.dygie.data.dataset_readers,document,Insufficient modularization,document,1,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/dygie/data/dataset_readers/document.py,"Module 'document' is insufficiently modularized with NOPM: 4, WMC: 147, NOM: 4."
dwadden_dygiepp.dygie.data.dataset_readers,document,Multifaceted abstraction,document,1,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/dygie/data/dataset_readers/document.py,"Class 'document' has a high LCOM value of 1, indicating it may have multiple responsibilities."
dwadden_dygiepp.dygie.models,shared,Multifaceted abstraction,shared,1,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/dygie/models/shared.py,"Class 'shared' has a high LCOM value of 1, indicating it may have multiple responsibilities."
dwadden_dygiepp.dygie.tests.models,relation_test,Multifaceted abstraction,TestRelation,16,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/dygie/tests/models/relation_test.py,"Class 'TestRelation' has a high LCOM value of 1, indicating it may have multiple responsibilities."
dwadden_dygiepp.scripts.data.ace-event,parse_ace_event,Broken hierarchy,CrossSentenceException,25,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/scripts/data/ace-event/parse_ace_event.py,Class 'CrossSentenceException' and its superclass 'AceException' may not share a proper 'IS-A' relationship.
dwadden_dygiepp.scripts.data.ace-event,parse_ace_event,Broken hierarchy,MultiTokenTrigerException,29,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/scripts/data/ace-event/parse_ace_event.py,Class 'MultiTokenTrigerException' and its superclass 'AceException' may not share a proper 'IS-A' relationship.
dwadden_dygiepp.scripts.data.ace-event,parse_ace_event,Broken hierarchy,Entity,64,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/scripts/data/ace-event/parse_ace_event.py,Class 'Entity' and its superclass 'TokSpan' may not share a proper 'IS-A' relationship.
dwadden_dygiepp.scripts.data.ace-event,parse_ace_event,Broken hierarchy,RelationArgument,74,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/scripts/data/ace-event/parse_ace_event.py,Class 'RelationArgument' and its superclass 'TokSpan' may not share a proper 'IS-A' relationship.
dwadden_dygiepp.scripts.data.ace-event,parse_ace_event,Broken hierarchy,EventTrigger,102,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/scripts/data/ace-event/parse_ace_event.py,Class 'EventTrigger' and its superclass 'TokSpan' may not share a proper 'IS-A' relationship.
dwadden_dygiepp.scripts.data.ace-event,parse_ace_event,Broken hierarchy,EventArgument,108,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/scripts/data/ace-event/parse_ace_event.py,Class 'EventArgument' and its superclass 'TokSpan' may not share a proper 'IS-A' relationship.
dwadden_dygiepp.scripts.data.ace-event,parse_ace_event,Insufficient modularization,Document,270,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/scripts/data/ace-event/parse_ace_event.py,"Class 'Document' is insufficiently modularized with NOPM: 1, WMC: 108, NOM: 15."
dwadden_dygiepp.scripts.data.ace-event,parse_ace_event,Insufficient modularization,parse_ace_event,1,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/scripts/data/ace-event/parse_ace_event.py,"Module 'parse_ace_event' is insufficiently modularized with NOPM: 6, WMC: 166, NOM: 6."
dwadden_dygiepp.scripts.data.ace-event,parse_ace_event,Multifaceted abstraction,Relation,80,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/scripts/data/ace-event/parse_ace_event.py,"Class 'Relation' has a high LCOM value of 1, indicating it may have multiple responsibilities."
dwadden_dygiepp.scripts.data.ace-event,parse_ace_event,Multifaceted abstraction,Event,114,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/scripts/data/ace-event/parse_ace_event.py,"Class 'Event' has a high LCOM value of 1, indicating it may have multiple responsibilities."
dwadden_dygiepp.scripts.data.ace05.preprocess,ace2json,Multifaceted abstraction,ace2json,1,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/scripts/data/ace05/preprocess/ace2json.py,"Class 'ace2json' has a high LCOM value of 1, indicating it may have multiple responsibilities."
dwadden_dygiepp.scripts.data.genia,genia_xml_to_inline_sutd,Broken modularization,Token,29,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/scripts/data/genia/genia_xml_to_inline_sutd.py,Class 'Token' contains only data members without any method implementations.
dwadden_dygiepp.scripts.data.genia,genia_xml_to_inline_sutd,Insufficient modularization,genia_xml_to_inline_sutd,1,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/scripts/data/genia/genia_xml_to_inline_sutd.py,"Module 'genia_xml_to_inline_sutd' is insufficiently modularized with NOPM: 3, WMC: 131, NOM: 3."
dwadden_dygiepp.scripts.data.genia,shared,Multifaceted abstraction,shared,1,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/scripts/data/genia/shared.py,"Class 'shared' has a high LCOM value of 1, indicating it may have multiple responsibilities."
dwadden_dygiepp.scripts.new-dataset,annotated_doc,Insufficient modularization,annotated_doc,1,/Volumes/BrokeExt/NICHE/dwadden_dygiepp/scripts/new-dataset/annotated_doc.py,"Module 'annotated_doc' is insufficiently modularized with NOPM: 0, WMC: 106, NOM: 0."
