Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
black0017_MedicalZooPytorch.examples,test_miccai_2019,,46,3,2,2,3,3,0,0,1
black0017_MedicalZooPytorch.examples,train_brats2018_new,,49,3,2,2,3,3,0,0,1
black0017_MedicalZooPytorch.examples,train_brats2019_new,,47,3,2,2,3,3,0,0,1
black0017_MedicalZooPytorch.examples,train_brats2020_new,,47,3,2,2,3,3,0,0,1
black0017_MedicalZooPytorch.examples,train_iseg2017_new,,49,3,2,2,3,3,0,0,1
black0017_MedicalZooPytorch.examples,train_iseg2019_new,,50,3,2,2,3,3,0,0,1
black0017_MedicalZooPytorch.examples,train_mrbrains_4_classes,,45,3,2,2,3,3,0,0,1
black0017_MedicalZooPytorch.examples,train_mrbrains_9_classes,,47,3,2,2,3,3,0,0,1
black0017_MedicalZooPytorch.lib,__init__,,0,0,0,0,0,0,-1,0,0
black0017_MedicalZooPytorch.lib.augment3D,__init__,,44,9,0,0,1,1,-1,0,0
