Package,Module,Smell,Class/Module,Line no,File,Details
qiskit-community_qiskit-textbook.qiskit-textbook-src.qiskit_textbook.games,hello_quantum,Insufficient modularization,hello_quantum,1,/Volumes/BrokeExt/NICHE/qiskit-community_qiskit-textbook/qiskit-textbook-src/qiskit_textbook/games/hello_quantum.py,"Module 'hello_quantum' is insufficiently modularized with NOPM: 0, WMC: 105, NOM: 0."
qiskit-community_qiskit-textbook.qiskit-textbook-src.qiskit_textbook.games,qiskit_game_engine,Broken modularization,Screen,32,/Volumes/BrokeExt/NICHE/qiskit-community_qiskit-textbook/qiskit-textbook-src/qiskit_textbook/games/qiskit_game_engine.py,Class 'Screen' contains only data members without any method implementations.
qiskit-community_qiskit-textbook.qiskit-textbook-src.qiskit_textbook.problems,__init__,Multifaceted abstraction,__init__,1,/Volumes/BrokeExt/NICHE/qiskit-community_qiskit-textbook/qiskit-textbook-src/qiskit_textbook/problems/__init__.py,"Class '__init__' has a high LCOM value of 1, indicating it may have multiple responsibilities."
qiskit-community_qiskit-textbook.qiskit-textbook-src.qiskit_textbook.widgets,__init__,Multifaceted abstraction,__init__,1,/Volumes/BrokeExt/NICHE/qiskit-community_qiskit-textbook/qiskit-textbook-src/qiskit_textbook/widgets/__init__.py,"Class '__init__' has a high LCOM value of 1, indicating it may have multiple responsibilities."
