Package,Module,Class,Function,LOC,CC,PC
torchgan_torchgan,setup,,read,6,1,0
torchgan_torchgan,setup,,get_dist,5,1,1
torchgan_torchgan,setup,,find_version,8,2,0
torchgan_torchgan,setup,,load_requirements,11,4,2
torchgan_torchgan.tests.torchgan,test_layers,TestLayers,match_layer_output_shape,3,1,1
torchgan_torchgan.tests.torchgan,test_layers,TestLayers,test_residual_block2d,19,1,0
torchgan_torchgan.tests.torchgan,test_layers,TestLayers,test_transposed_residula_block2d,21,1,0
torchgan_torchgan.tests.torchgan,test_layers,TestLayers,test_basic_block2d,10,1,0
torchgan_torchgan.tests.torchgan,test_layers,TestLayers,test_bottleneck_block2d,10,1,0
torchgan_torchgan.tests.torchgan,test_layers,TestLayers,test_transition_block2d,10,1,0
torchgan_torchgan.tests.torchgan,test_layers,TestLayers,test_transition_block_transpose2d,10,1,0
torchgan_torchgan.tests.torchgan,test_layers,TestLayers,test_dense_block2d,6,1,0
torchgan_torchgan.tests.torchgan,test_layers,TestLayers,test_self_attention2d,6,1,0
torchgan_torchgan.tests.torchgan,test_layers,TestLayers,test_spectral_norm2d,8,1,0
torchgan_torchgan.tests.torchgan,test_layers,TestLayers,test_virtual_batchnorm,13,3,0
torchgan_torchgan.tests.torchgan,test_layers,TestLayers,test_minibatch_discrimination,6,1,0
torchgan_torchgan.tests.torchgan,test_losses,TestLosses,match_losses,21,3,10
torchgan_torchgan.tests.torchgan,test_losses,TestLosses,test_wasserstein_loss,23,1,0
torchgan_torchgan.tests.torchgan,test_losses,TestLosses,test_lsgan_loss,23,1,0
torchgan_torchgan.tests.torchgan,test_losses,TestLosses,test_minimax_loss,29,1,0
torchgan_torchgan.tests.torchgan,test_losses,TestLosses,test_minimax_nonsaturating_loss,28,1,0
torchgan_torchgan.tests.torchgan,test_losses,TestLosses,test_mutual_info_penalty,21,2,0
torchgan_torchgan.tests.torchgan,test_metrics,TestMetrics,test_inception_score,6,1,0
torchgan_torchgan.tests.torchgan,test_models,TestModels,test_dcgan_generator,21,2,0
torchgan_torchgan.tests.torchgan,test_models,TestModels,test_dcgan_discriminator,19,2,0
torchgan_torchgan.tests.torchgan,test_models,TestModels,test_conditional_gan_generator,25,2,0
torchgan_torchgan.tests.torchgan,test_models,TestModels,test_conditional_gan_discriminator,23,2,0
torchgan_torchgan.tests.torchgan,test_models,TestModels,test_acgan_generator,25,2,0
torchgan_torchgan.tests.torchgan,test_models,TestModels,test_acgan_discriminator,23,2,0
torchgan_torchgan.tests.torchgan,test_models,TestModels,test_infogan_generator,28,2,0
torchgan_torchgan.tests.torchgan,test_models,TestModels,test_infogan_discriminator,27,2,0
torchgan_torchgan.tests.torchgan,test_models,TestModels,test_autoencoding_generator,23,2,0
torchgan_torchgan.tests.torchgan,test_models,TestModels,test_autoencoding_discriminator,23,2,0
torchgan_torchgan.tests.torchgan,test_trainer,TestTrainer,test_trainer_dcgan,34,1,0
torchgan_torchgan.tests.torchgan,test_trainer,TestTrainer,test_trainer_autoencoding_models,36,1,0
torchgan_torchgan.tests.torchgan,test_trainer,TestTrainer,test_trainer_autoencoding_eb_models,36,1,0
torchgan_torchgan.tests.torchgan,test_trainer,TestTrainer,test_trainer_cgan,42,1,0
torchgan_torchgan.tests.torchgan,test_trainer,TestTrainer,test_trainer_acgan,41,1,0
torchgan_torchgan.tests.torchgan,test_trainer,TestTrainer,test_trainer_infogan,32,1,0
torchgan_torchgan.tests.torchgan,test_trainer,,mnist_dataloader,19,2,0
torchgan_torchgan.torchgan,utils,,reduce,8,1,2
torchgan_torchgan.torchgan,utils,,getenv_defaults,3,1,1
