Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
aisolab_nlp_classification.A_Structured_Self-attentive_Sentence_Embedding_cls,build_dataset,,0,0,0,0,7,7,-1,0,1
aisolab_nlp_classification.A_Structured_Self-attentive_Sentence_Embedding_cls,build_vocab,,0,0,0,0,10,10,-1,0,2
aisolab_nlp_classification.A_Structured_Self-attentive_Sentence_Embedding_cls,evaluate,,29,2,2,2,3,3,0,0,4
aisolab_nlp_classification.A_Structured_Self-attentive_Sentence_Embedding_cls,train,,96,10,4,4,19,19,0,0,4
aisolab_nlp_classification.A_Structured_Self-attentive_Sentence_Embedding_cls,utils,,67,20,0,0,0,0,-1,40,0
