Package,Module,Smell,Class/Module,Line no,File,Details
nutonomy_nuscenes-devkit.python-sdk.nuimages,nuimages,Insufficient modularization,NuImages,25,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuimages/nuimages.py,"Class 'NuImages' is insufficiently modularized with NOPM: 19, WMC: 107, NOM: 23."
nutonomy_nuscenes-devkit.python-sdk.nuimages,nuimages,Insufficient modularization,nuimages,1,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuimages/nuimages.py,"Module 'nuimages' is insufficiently modularized with NOPM: 0, WMC: 107, NOM: 0."
nutonomy_nuscenes-devkit.python-sdk.nuimages.utils,utils,Multifaceted abstraction,utils,1,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuimages/utils/utils.py,"Class 'utils' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nutonomy_nuscenes-devkit.python-sdk.nuscenes,nuscenes,Insufficient modularization,NuScenes,39,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/nuscenes.py,"Class 'NuScenes' is insufficiently modularized with NOPM: 27, WMC: 79, NOM: 30."
nutonomy_nuscenes-devkit.python-sdk.nuscenes,nuscenes,Insufficient modularization,NuScenesExplorer,636,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/nuscenes.py,"Class 'NuScenesExplorer' is insufficiently modularized with NOPM: 19, WMC: 191, NOM: 21."
nutonomy_nuscenes-devkit.python-sdk.nuscenes,nuscenes,Insufficient modularization,nuscenes,1,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/nuscenes.py,"Module 'nuscenes' is insufficiently modularized with NOPM: 0, WMC: 270, NOM: 0."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.eval.detection,algo,Multifaceted abstraction,algo,1,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/eval/detection/algo.py,"Class 'algo' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.eval.detection,constants,Broken modularization,constants,1,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/eval/detection/constants.py,Module 'constants' contains only data members without any method implementations.
nutonomy_nuscenes-devkit.python-sdk.nuscenes.eval.detection,evaluate,Broken hierarchy,NuScenesEval,271,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/eval/detection/evaluate.py,Class 'NuScenesEval' and its superclass 'DetectionEval' may not share a proper 'IS-A' relationship.
nutonomy_nuscenes-devkit.python-sdk.nuscenes.eval.detection.tests,test_utils,Multifaceted abstraction,TestEval,15,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/eval/detection/tests/test_utils.py,"Class 'TestEval' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.eval.prediction,metrics,Multifaceted abstraction,RowMean,168,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/eval/prediction/metrics.py,"Class 'RowMean' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.eval.prediction,metrics,Rebellious hierarchy,RowMean,168,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/eval/prediction/metrics.py,Class 'RowMean' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: __call__.
nutonomy_nuscenes-devkit.python-sdk.nuscenes.eval.prediction,metrics,Rebellious hierarchy,MinADEK,204,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/eval/prediction/metrics.py,"Class 'MinADEK' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: aggregators, shape."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.eval.prediction,metrics,Rebellious hierarchy,MinFDEK,239,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/eval/prediction/metrics.py,"Class 'MinFDEK' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: aggregators, shape."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.eval.prediction,metrics,Rebellious hierarchy,MissRateTopK,274,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/eval/prediction/metrics.py,"Class 'MissRateTopK' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: aggregators, shape."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.eval.prediction,metrics,Rebellious hierarchy,OffRoadRate,314,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/eval/prediction/metrics.py,"Class 'OffRoadRate' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: aggregators, shape."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.eval.prediction.tests,test_metrics,Insufficient modularization,TestFunctions,13,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/eval/prediction/tests/test_metrics.py,"Class 'TestFunctions' is insufficiently modularized with NOPM: 28, WMC: 28, NOM: 28."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.eval.prediction.tests,test_metrics,Multifaceted abstraction,TestMetrics,188,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/eval/prediction/tests/test_metrics.py,"Class 'TestMetrics' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.eval.tracking,constants,Broken modularization,constants,1,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/eval/tracking/constants.py,Module 'constants' contains only data members without any method implementations.
nutonomy_nuscenes-devkit.python-sdk.nuscenes.eval.tracking,data_classes,Multifaceted abstraction,TrackingMetricDataList,339,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/eval/tracking/data_classes.py,"Class 'TrackingMetricDataList' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.eval.tracking,metrics,Multifaceted abstraction,metrics,1,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/eval/tracking/metrics.py,"Class 'metrics' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.eval.tracking,mot,Multifaceted abstraction,MOTAccumulatorCustom,18,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/eval/tracking/mot.py,"Class 'MOTAccumulatorCustom' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.map_expansion,map_api,Insufficient modularization,NuScenesMap,40,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/map_expansion/map_api.py,"Class 'NuScenesMap' is insufficiently modularized with NOPM: 27, WMC: 63, NOM: 35."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.map_expansion,map_api,Insufficient modularization,NuScenesMapExplorer,671,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/map_expansion/map_api.py,"Class 'NuScenesMapExplorer' is insufficiently modularized with NOPM: 21, WMC: 179, NOM: 37."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.map_expansion,map_api,Insufficient modularization,map_api,1,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/map_expansion/map_api.py,"Module 'map_api' is insufficiently modularized with NOPM: 0, WMC: 242, NOM: 0."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.prediction.input_representation,utils,Multifaceted abstraction,utils,1,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/prediction/input_representation/utils.py,"Class 'utils' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.prediction.input_representation.tests,test_utils,Multifaceted abstraction,Test_convert_to_pixel_coords,6,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/prediction/input_representation/tests/test_utils.py,"Class 'Test_convert_to_pixel_coords' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.prediction.models,physics,Multifaceted abstraction,physics,1,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/prediction/models/physics.py,"Class 'physics' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.prediction.tests,test_physics_models,Multifaceted abstraction,TestPhysicsBaselines,10,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/prediction/tests/test_physics_models.py,"Class 'TestPhysicsBaselines' has a high LCOM value of 1, indicating it may have multiple responsibilities."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.prediction.tests,test_predict_helper,Insufficient modularization,TestPredictHelper,156,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/prediction/tests/test_predict_helper.py,"Class 'TestPredictHelper' is insufficiently modularized with NOPM: 27, WMC: 30, NOM: 27."
nutonomy_nuscenes-devkit.python-sdk.nuscenes.tests,test_predict_helper,Insufficient modularization,TestPredictHelper,346,/Volumes/BrokeExt/NICHE/nutonomy_nuscenes-devkit/python-sdk/nuscenes/tests/test_predict_helper.py,"Class 'TestPredictHelper' is insufficiently modularized with NOPM: 26, WMC: 29, NOM: 26."
