Package,Module,Smell,Class/Module,Line no,File,Details
NLeSC_mcfly.tests,test_base_hyperparameter_generator,Multifaceted abstraction,test_base_hyperparameter_generator,1,/Volumes/BrokeExt/NICHE/NLeSC_mcfly/tests/test_base_hyperparameter_generator.py,"Class 'test_base_hyperparameter_generator' has a high LCOM value of 1, indicating it may have multiple responsibilities."
NLeSC_mcfly.tests,test_cnn,Multifaceted abstraction,CNNSuite,7,/Volumes/BrokeExt/NICHE/NLeSC_mcfly/tests/test_cnn.py,"Class 'CNNSuite' has a high LCOM value of 1, indicating it may have multiple responsibilities."
NLeSC_mcfly.tests,test_deep_conv_lstm,Multifaceted abstraction,DeepConvLSTMSuite,6,/Volumes/BrokeExt/NICHE/NLeSC_mcfly/tests/test_deep_conv_lstm.py,"Class 'DeepConvLSTMSuite' has a high LCOM value of 1, indicating it may have multiple responsibilities."
NLeSC_mcfly.tests,test_find_architecture,Multifaceted abstraction,MetricNamingSuite,385,/Volumes/BrokeExt/NICHE/NLeSC_mcfly/tests/test_find_architecture.py,"Class 'MetricNamingSuite' has a high LCOM value of 1, indicating it may have multiple responsibilities."
NLeSC_mcfly.tests,test_inception_time,Multifaceted abstraction,InceptionTimeSuite,7,/Volumes/BrokeExt/NICHE/NLeSC_mcfly/tests/test_inception_time.py,"Class 'InceptionTimeSuite' has a high LCOM value of 1, indicating it may have multiple responsibilities."
NLeSC_mcfly.tests,test_resnet,Multifaceted abstraction,ResNetSuite,7,/Volumes/BrokeExt/NICHE/NLeSC_mcfly/tests/test_resnet.py,"Class 'ResNetSuite' has a high LCOM value of 1, indicating it may have multiple responsibilities."
