Package,Module,Smell,Class/Module,Line no,File,Details
hysts_pytorch_image_classification.pytorch_image_classification.utils,tensorboard,Insufficient modularization,DummyWriter,7,/Volumes/BrokeExt/NICHE/hysts_pytorch_image_classification/pytorch_image_classification/utils/tensorboard.py,"Class 'DummyWriter' is insufficiently modularized with NOPM: 22, WMC: 23, NOM: 23."
hysts_pytorch_image_classification.pytorch_image_classification.utils,tensorboard,Multifaceted abstraction,DummyWriter,7,/Volumes/BrokeExt/NICHE/hysts_pytorch_image_classification/pytorch_image_classification/utils/tensorboard.py,"Class 'DummyWriter' has a high LCOM value of 1, indicating it may have multiple responsibilities."
hysts_pytorch_image_classification.pytorch_image_classification.utils,utils,Multifaceted abstraction,utils,1,/Volumes/BrokeExt/NICHE/hysts_pytorch_image_classification/pytorch_image_classification/utils/utils.py,"Class 'utils' has a high LCOM value of 1, indicating it may have multiple responsibilities."
