Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
anicolson_DeepXi,main,,0,0,0,0,21,21,-1,0,1
anicolson_DeepXi.deepxi,args,,81,4,4,4,0,0,0.5,0,0
anicolson_DeepXi.deepxi,dct,,82,12,2,2,13,13,1,0,0
anicolson_DeepXi.deepxi,gain,,76,19,10,10,1,1,0,0,0
anicolson_DeepXi.deepxi,inp_tgt,,524,54,1,1,0,0,0,0,0
