Package,Module,Smell,Class/Module,Line no,File,Details
anicolson_DeepXi.deepxi,inp_tgt,Multifaceted abstraction,MagTgt,68,/Volumes/BrokeExt/NICHE/anicolson_DeepXi/deepxi/inp_tgt.py,"Class 'MagTgt' has a high LCOM value of 1, indicating it may have multiple responsibilities."
anicolson_DeepXi.deepxi,inp_tgt,Multifaceted abstraction,MagSMM,599,/Volumes/BrokeExt/NICHE/anicolson_DeepXi/deepxi/inp_tgt.py,"Class 'MagSMM' has a high LCOM value of 1, indicating it may have multiple responsibilities."
anicolson_DeepXi.deepxi,inp_tgt,Wide hierarchy,MagTgt,0,/Volumes/BrokeExt/NICHE/anicolson_DeepXi/deepxi/inp_tgt.py,Class 'MagTgt' has a wide hierarchy with 7 direct subclasses.
anicolson_DeepXi.deepxi,map,Broken hierarchy,Linear,97,/Volumes/BrokeExt/NICHE/anicolson_DeepXi/deepxi/map.py,Class 'Linear' and its superclass 'Map' may not share a proper 'IS-A' relationship.
anicolson_DeepXi.deepxi,map,Broken hierarchy,Square,125,/Volumes/BrokeExt/NICHE/anicolson_DeepXi/deepxi/map.py,Class 'Square' and its superclass 'Map' may not share a proper 'IS-A' relationship.
anicolson_DeepXi.deepxi,map,Broken hierarchy,Clip,157,/Volumes/BrokeExt/NICHE/anicolson_DeepXi/deepxi/map.py,Class 'Clip' and its superclass 'Map' may not share a proper 'IS-A' relationship.
anicolson_DeepXi.deepxi,map,Broken hierarchy,DB,192,/Volumes/BrokeExt/NICHE/anicolson_DeepXi/deepxi/map.py,Class 'DB' and its superclass 'Map' may not share a proper 'IS-A' relationship.
anicolson_DeepXi.deepxi,map,Broken hierarchy,Logistic,220,/Volumes/BrokeExt/NICHE/anicolson_DeepXi/deepxi/map.py,Class 'Logistic' and its superclass 'Map' may not share a proper 'IS-A' relationship.
anicolson_DeepXi.deepxi,map,Broken hierarchy,UniformCDF,576,/Volumes/BrokeExt/NICHE/anicolson_DeepXi/deepxi/map.py,Class 'UniformCDF' and its superclass 'Map' may not share a proper 'IS-A' relationship.
anicolson_DeepXi.deepxi,map,Wide hierarchy,Map,0,/Volumes/BrokeExt/NICHE/anicolson_DeepXi/deepxi/map.py,Class 'Map' has a wide hierarchy with 10 direct subclasses.
anicolson_DeepXi.deepxi.network,attention,Broken modularization,MHANetV3,387,/Volumes/BrokeExt/NICHE/anicolson_DeepXi/deepxi/network/attention.py,Class 'MHANetV3' contains only data members without any method implementations.
