Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
vanvalenlab_deepcell-tf,setup,,0,0,0,0,3,3,-1,0,0
vanvalenlab_deepcell-tf.deepcell,__init__,,0,0,0,0,0,0,-1,0,0
vanvalenlab_deepcell-tf.deepcell,_version,,0,0,0,0,9,0,-1,0,0
vanvalenlab_deepcell-tf.deepcell,callbacks,,35,7,0,0,0,0,-1,0,0
