Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
tensorflow_fairness-indicators,setup,,10,3,1,1,4,3,0,0,0
tensorflow_fairness-indicators.fairness_indicators,__init__,,0,0,0,0,0,0,-1,0,0
tensorflow_fairness-indicators.fairness_indicators,example_model,,64,6,2,2,4,4,1,1,1
