Package,Module,Smell,Class/Module,Line no,File,Details
databricks_spark-deep-learning.docs,underscores,Multifaceted abstraction,underscores,1,/Volumes/BrokeExt/NICHE/databricks_spark-deep-learning/docs/underscores.py,"Class 'underscores' has a high LCOM value of 1, indicating it may have multiple responsibilities."
databricks_spark-deep-learning.sparkdl.horovod.tensorflow,keras,Multifaceted abstraction,LogCallback,16,/Volumes/BrokeExt/NICHE/databricks_spark-deep-learning/sparkdl/horovod/tensorflow/keras.py,"Class 'LogCallback' has a high LCOM value of 1, indicating it may have multiple responsibilities."
databricks_spark-deep-learning.sparkdl.xgboost,xgboost,Broken hierarchy,_XgboostEstimator,109,/Volumes/BrokeExt/NICHE/databricks_spark-deep-learning/sparkdl/xgboost/xgboost.py,Class '_XgboostEstimator' and its superclass '_XgboostParams' may not share a proper 'IS-A' relationship.
databricks_spark-deep-learning.sparkdl.xgboost,xgboost,Broken hierarchy,_XgboostModel,125,/Volumes/BrokeExt/NICHE/databricks_spark-deep-learning/sparkdl/xgboost/xgboost.py,Class '_XgboostModel' and its superclass '_XgboostParams' may not share a proper 'IS-A' relationship.
databricks_spark-deep-learning.sparkdl.xgboost,xgboost,Broken hierarchy,XgboostRegressorModel,147,/Volumes/BrokeExt/NICHE/databricks_spark-deep-learning/sparkdl/xgboost/xgboost.py,Class 'XgboostRegressorModel' and its superclass '_XgboostModel' may not share a proper 'IS-A' relationship.
databricks_spark-deep-learning.sparkdl.xgboost,xgboost,Broken hierarchy,XgboostClassifierModel,156,/Volumes/BrokeExt/NICHE/databricks_spark-deep-learning/sparkdl/xgboost/xgboost.py,Class 'XgboostClassifierModel' and its superclass '_XgboostModel' may not share a proper 'IS-A' relationship.
databricks_spark-deep-learning.sparkdl.xgboost,xgboost,Broken modularization,_XgboostParams,38,/Volumes/BrokeExt/NICHE/databricks_spark-deep-learning/sparkdl/xgboost/xgboost.py,Class '_XgboostParams' contains only data members without any method implementations.
databricks_spark-deep-learning.sparkdl.xgboost,xgboost,Multifaceted abstraction,_XgboostEstimator,109,/Volumes/BrokeExt/NICHE/databricks_spark-deep-learning/sparkdl/xgboost/xgboost.py,"Class '_XgboostEstimator' has a high LCOM value of 1, indicating it may have multiple responsibilities."
databricks_spark-deep-learning.sparkdl.xgboost,xgboost,Multifaceted abstraction,_XgboostModel,125,/Volumes/BrokeExt/NICHE/databricks_spark-deep-learning/sparkdl/xgboost/xgboost.py,"Class '_XgboostModel' has a high LCOM value of 1, indicating it may have multiple responsibilities."
databricks_spark-deep-learning.tests.horovod,runner_base_test,Multifaceted abstraction,HorovodRunnerBaseTestCase,24,/Volumes/BrokeExt/NICHE/databricks_spark-deep-learning/tests/horovod/runner_base_test.py,"Class 'HorovodRunnerBaseTestCase' has a high LCOM value of 1, indicating it may have multiple responsibilities."
