Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
kaushaltrivedi_fast-bert,setup,,0,0,0,0,2,2,-1,0,0
kaushaltrivedi_fast-bert.container.bert,download_pretrained_models,,34,3,2,2,3,3,0,0,0
kaushaltrivedi_fast-bert.container.bert,predictor,,126,16,3,3,13,13,1,0,2
