Package,Module,Smell,Class/Module,Line no,File,Details
medipixel_rl_algorithms.rl_algorithms,registry,Multifaceted abstraction,registry,1,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/rl_algorithms/registry.py,"Class 'registry' has a high LCOM value of 1, indicating it may have multiple responsibilities."
medipixel_rl_algorithms.rl_algorithms.bc,her,Multifaceted abstraction,ReacherHER,98,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/rl_algorithms/bc/her.py,"Class 'ReacherHER' has a high LCOM value of 1, indicating it may have multiple responsibilities."
medipixel_rl_algorithms.rl_algorithms.common,helper_functions,Multifaceted abstraction,helper_functions,1,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/rl_algorithms/common/helper_functions.py,"Class 'helper_functions' has a high LCOM value of 0.85, indicating it may have multiple responsibilities."
medipixel_rl_algorithms.rl_algorithms.common.abstract,agent,Wide hierarchy,Agent,0,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/rl_algorithms/common/abstract/agent.py,Class 'Agent' has a wide hierarchy with 7 direct subclasses.
medipixel_rl_algorithms.rl_algorithms.common.abstract,buffer,Rebellious hierarchy,BufferWrapper,30,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/rl_algorithms/common/abstract/buffer.py,"Class 'BufferWrapper' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: add, sample."
medipixel_rl_algorithms.rl_algorithms.common.abstract,distributed_worker,Rebellious hierarchy,DistributedWorker,51,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/rl_algorithms/common/abstract/distributed_worker.py,"Class 'DistributedWorker' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: select_action, step, synchronize."
medipixel_rl_algorithms.rl_algorithms.common.abstract,learner,Rebellious hierarchy,Learner,44,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/rl_algorithms/common/abstract/learner.py,"Class 'Learner' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: update_model, save_params, get_state_dict."
medipixel_rl_algorithms.rl_algorithms.common.abstract,learner,Rebellious hierarchy,LearnerWrapper,112,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/rl_algorithms/common/abstract/learner.py,"Class 'LearnerWrapper' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: update_model, get_state_dict."
medipixel_rl_algorithms.rl_algorithms.common.abstract,learner,Wide hierarchy,Learner,0,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/rl_algorithms/common/abstract/learner.py,Class 'Learner' has a wide hierarchy with 8 direct subclasses.
medipixel_rl_algorithms.rl_algorithms.common.buffer,gail_buffer,Rebellious hierarchy,GAILBuffer,15,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/rl_algorithms/common/buffer/gail_buffer.py,Class 'GAILBuffer' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: add.
medipixel_rl_algorithms.rl_algorithms.common.env,atari_wrappers,Multifaceted abstraction,FireResetEnv,74,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/rl_algorithms/common/env/atari_wrappers.py,"Class 'FireResetEnv' has a high LCOM value of 1, indicating it may have multiple responsibilities."
medipixel_rl_algorithms.rl_algorithms.common.env,multiprocessing_env,Rebellious hierarchy,VecEnvWrapper,175,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/rl_algorithms/common/env/multiprocessing_env.py,"Class 'VecEnvWrapper' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: reset, step_wait."
medipixel_rl_algorithms.rl_algorithms.dqn,distributed_logger,Multifaceted abstraction,DQNLogger,16,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/rl_algorithms/dqn/distributed_logger.py,"Class 'DQNLogger' has a high LCOM value of 1, indicating it may have multiple responsibilities."
medipixel_rl_algorithms.rl_algorithms.dqn,networks,Broken hierarchy,DuelingMLP,28,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/rl_algorithms/dqn/networks.py,Class 'DuelingMLP' and its superclass 'NoisyMLPHandler' may not share a proper 'IS-A' relationship.
medipixel_rl_algorithms.rl_algorithms.dqn,networks,Broken hierarchy,C51DuelingMLP,84,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/rl_algorithms/dqn/networks.py,Class 'C51DuelingMLP' and its superclass 'NoisyMLPHandler' may not share a proper 'IS-A' relationship.
medipixel_rl_algorithms.rl_algorithms.dqn,networks,Broken hierarchy,IQNMLP,151,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/rl_algorithms/dqn/networks.py,Class 'IQNMLP' and its superclass 'NoisyMLPHandler' may not share a proper 'IS-A' relationship.
medipixel_rl_algorithms.rl_algorithms.recurrent,utils,Multifaceted abstraction,utils,1,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/rl_algorithms/recurrent/utils.py,"Class 'utils' has a high LCOM value of 1, indicating it may have multiple responsibilities."
medipixel_rl_algorithms.tests,test_cnn_cfg,Multifaceted abstraction,test_cnn_cfg,1,/Volumes/BrokeExt/NICHE/medipixel_rl_algorithms/tests/test_cnn_cfg.py,"Class 'test_cnn_cfg' has a high LCOM value of 1, indicating it may have multiple responsibilities."
