Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
nussl_nussl,setup,,0,0,0,0,3,3,-1,0,0
nussl_nussl.docs,conf,,3,1,0,0,14,14,-1,0,0
