Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
deepmind_dm-haiku,setup,,11,4,2,0,2,1,1,0,0
deepmind_dm-haiku.docs,conf,,47,8,3,1,30,30,0.33,0,0
deepmind_dm-haiku.docs.ext,coverage_check,,31,12,2,2,2,2,1,0,0
