Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
sergionr2_RacingRobot,constants,,0,0,0,0,47,47,-1,0,0
sergionr2_RacingRobot,main,,97,6,2,2,34,34,0,0,1
sergionr2_RacingRobot.image_processing,__init__,,0,0,0,0,0,0,-1,0,0
sergionr2_RacingRobot.image_processing,image_processing,,22,2,1,1,6,6,0,0,0
sergionr2_RacingRobot.image_processing,picamera_threads,,101,17,0,0,3,3,-1,1,0
