Package,Module,Smell,Class/Module,Line no,File,Details
limbo018_DREAMPlace.dreamplace,BasicPlace,Broken modularization,PlaceOpCollection,223,/Volumes/BrokeExt/NICHE/limbo018_DREAMPlace/dreamplace/BasicPlace.py,Class 'PlaceOpCollection' contains only data members without any method implementations.
limbo018_DREAMPlace.dreamplace,NonLinearPlace,Insufficient modularization,NonLinearPlace,32,/Volumes/BrokeExt/NICHE/limbo018_DREAMPlace/dreamplace/NonLinearPlace.py,"Class 'NonLinearPlace' is insufficiently modularized with NOPM: 0, WMC: 109, NOM: 2."
limbo018_DREAMPlace.dreamplace,NonLinearPlace,Insufficient modularization,NonLinearPlace,1,/Volumes/BrokeExt/NICHE/limbo018_DREAMPlace/dreamplace/NonLinearPlace.py,"Module 'NonLinearPlace' is insufficiently modularized with NOPM: 0, WMC: 109, NOM: 0."
limbo018_DREAMPlace.dreamplace,PlaceDB,Insufficient modularization,PlaceDB,27,/Volumes/BrokeExt/NICHE/limbo018_DREAMPlace/dreamplace/PlaceDB.py,"Class 'PlaceDB' is insufficiently modularized with NOPM: 38, WMC: 116, NOM: 40."
limbo018_DREAMPlace.dreamplace,PlaceDB,Insufficient modularization,PlaceDB,1,/Volumes/BrokeExt/NICHE/limbo018_DREAMPlace/dreamplace/PlaceDB.py,"Module 'PlaceDB' is insufficiently modularized with NOPM: 0, WMC: 116, NOM: 0."
limbo018_DREAMPlace.dreamplace,PlaceObj,Insufficient modularization,PlaceObj,135,/Volumes/BrokeExt/NICHE/limbo018_DREAMPlace/dreamplace/PlaceObj.py,"Class 'PlaceObj' is insufficiently modularized with NOPM: 24, WMC: 61, NOM: 25."
limbo018_DREAMPlace.dreamplace,Timer,Insufficient modularization,Timer,13,/Volumes/BrokeExt/NICHE/limbo018_DREAMPlace/dreamplace/Timer.py,"Class 'Timer' is insufficiently modularized with NOPM: 29, WMC: 37, NOM: 31."
limbo018_DREAMPlace.dreamplace.ops.dct,dct,Insufficient modularization,dct,1,/Volumes/BrokeExt/NICHE/limbo018_DREAMPlace/dreamplace/ops/dct/dct.py,"Module 'dct' is insufficiently modularized with NOPM: 13, WMC: 121, NOM: 13."
limbo018_DREAMPlace.dreamplace.ops.dct,dct,Multifaceted abstraction,dct,1,/Volumes/BrokeExt/NICHE/limbo018_DREAMPlace/dreamplace/ops/dct/dct.py,"Class 'dct' has a high LCOM value of 1, indicating it may have multiple responsibilities."
limbo018_DREAMPlace.dreamplace.ops.dct,dct_lee,Insufficient modularization,dct_lee,1,/Volumes/BrokeExt/NICHE/limbo018_DREAMPlace/dreamplace/ops/dct/dct_lee.py,"Module 'dct_lee' is insufficiently modularized with NOPM: 11, WMC: 125, NOM: 11."
limbo018_DREAMPlace.dreamplace.ops.dct,dct_lee,Multifaceted abstraction,dct_lee,1,/Volumes/BrokeExt/NICHE/limbo018_DREAMPlace/dreamplace/ops/dct/dct_lee.py,"Class 'dct_lee' has a high LCOM value of 1, indicating it may have multiple responsibilities."
limbo018_DREAMPlace.dreamplace.ops.dct,discrete_spectral_transform,Insufficient modularization,discrete_spectral_transform,1,/Volumes/BrokeExt/NICHE/limbo018_DREAMPlace/dreamplace/ops/dct/discrete_spectral_transform.py,"Module 'discrete_spectral_transform' is insufficiently modularized with NOPM: 21, WMC: 36, NOM: 21."
limbo018_DREAMPlace.dreamplace.ops.dct,naive,Multifaceted abstraction,naive,1,/Volumes/BrokeExt/NICHE/limbo018_DREAMPlace/dreamplace/ops/dct/naive.py,"Class 'naive' has a high LCOM value of 1, indicating it may have multiple responsibilities."
limbo018_DREAMPlace.dreamplace.ops.place_io,place_io,Multifaceted abstraction,PlaceIOFunction,13,/Volumes/BrokeExt/NICHE/limbo018_DREAMPlace/dreamplace/ops/place_io/place_io.py,"Class 'PlaceIOFunction' has a high LCOM value of 1, indicating it may have multiple responsibilities."
limbo018_DREAMPlace.unittest.ops,dct_unittest,Multifaceted abstraction,DCTOpTest,29,/Volumes/BrokeExt/NICHE/limbo018_DREAMPlace/unittest/ops/dct_unittest.py,"Class 'DCTOpTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
limbo018_DREAMPlace.unittest.ops,dct_unittest,Multifaceted abstraction,DSTOpTest,383,/Volumes/BrokeExt/NICHE/limbo018_DREAMPlace/unittest/ops/dct_unittest.py,"Class 'DSTOpTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
limbo018_DREAMPlace.unittest.ops,dct_unittest,Multifaceted abstraction,DXTOpTest,533,/Volumes/BrokeExt/NICHE/limbo018_DREAMPlace/unittest/ops/dct_unittest.py,"Class 'DXTOpTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
