Package,Module,Smell,Class/Module,Line no,File,Details
SPFlow_SPFlow.src.spn.algorithms,Condition,Multifaceted abstraction,Condition,1,/Volumes/BrokeExt/NICHE/SPFlow_SPFlow/src/spn/algorithms/Condition.py,"Class 'Condition' has a high LCOM value of 1, indicating it may have multiple responsibilities."
SPFlow_SPFlow.src.spn.algorithms,EM,Multifaceted abstraction,EM,1,/Volumes/BrokeExt/NICHE/SPFlow_SPFlow/src/spn/algorithms/EM.py,"Class 'EM' has a high LCOM value of 1, indicating it may have multiple responsibilities."
SPFlow_SPFlow.src.spn.algorithms,StructureLearning,Broken modularization,Operation,37,/Volumes/BrokeExt/NICHE/SPFlow_SPFlow/src/spn/algorithms/StructureLearning.py,Class 'Operation' contains only data members without any method implementations.
SPFlow_SPFlow.src.spn.algorithms,TransformStructure,Multifaceted abstraction,TransformStructure,1,/Volumes/BrokeExt/NICHE/SPFlow_SPFlow/src/spn/algorithms/TransformStructure.py,"Class 'TransformStructure' has a high LCOM value of 1, indicating it may have multiple responsibilities."
SPFlow_SPFlow.src.spn.algorithms.layerwise,distributions,Rebellious hierarchy,Normal,180,/Volumes/BrokeExt/NICHE/SPFlow_SPFlow/src/spn/algorithms/layerwise/distributions.py,Class 'Normal' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _get_base_distribution.
SPFlow_SPFlow.src.spn.algorithms.layerwise,distributions,Rebellious hierarchy,MultivariateNormal,226,/Volumes/BrokeExt/NICHE/SPFlow_SPFlow/src/spn/algorithms/layerwise/distributions.py,Class 'MultivariateNormal' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _get_base_distribution.
SPFlow_SPFlow.src.spn.algorithms.layerwise,distributions,Rebellious hierarchy,Beta,294,/Volumes/BrokeExt/NICHE/SPFlow_SPFlow/src/spn/algorithms/layerwise/distributions.py,Class 'Beta' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _get_base_distribution.
SPFlow_SPFlow.src.spn.algorithms.layerwise,distributions,Rebellious hierarchy,Cauchy,317,/Volumes/BrokeExt/NICHE/SPFlow_SPFlow/src/spn/algorithms/layerwise/distributions.py,Class 'Cauchy' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _get_base_distribution.
SPFlow_SPFlow.src.spn.algorithms.layerwise,distributions,Rebellious hierarchy,Chi2,338,/Volumes/BrokeExt/NICHE/SPFlow_SPFlow/src/spn/algorithms/layerwise/distributions.py,Class 'Chi2' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _get_base_distribution.
SPFlow_SPFlow.src.spn.algorithms.layerwise,distributions,Rebellious hierarchy,Mixture,358,/Volumes/BrokeExt/NICHE/SPFlow_SPFlow/src/spn/algorithms/layerwise/distributions.py,Class 'Mixture' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _get_base_distribution.
SPFlow_SPFlow.src.spn.algorithms.layerwise,distributions,Rebellious hierarchy,IsotropicMultivariateNormal,415,/Volumes/BrokeExt/NICHE/SPFlow_SPFlow/src/spn/algorithms/layerwise/distributions.py,Class 'IsotropicMultivariateNormal' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _get_base_distribution.
SPFlow_SPFlow.src.spn.algorithms.layerwise,distributions,Rebellious hierarchy,Gamma,487,/Volumes/BrokeExt/NICHE/SPFlow_SPFlow/src/spn/algorithms/layerwise/distributions.py,Class 'Gamma' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _get_base_distribution.
SPFlow_SPFlow.src.spn.algorithms.layerwise,distributions,Rebellious hierarchy,Poisson,507,/Volumes/BrokeExt/NICHE/SPFlow_SPFlow/src/spn/algorithms/layerwise/distributions.py,Class 'Poisson' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _get_base_distribution.
SPFlow_SPFlow.src.spn.algorithms.layerwise,distributions,Wide hierarchy,Leaf,0,/Volumes/BrokeExt/NICHE/SPFlow_SPFlow/src/spn/algorithms/layerwise/distributions.py,Class 'Leaf' has a wide hierarchy with 18 direct subclasses.
SPFlow_SPFlow.src.spn.experiments.AQP,Ranges,Rebellious hierarchy,NominalRange,29,/Volumes/BrokeExt/NICHE/SPFlow_SPFlow/src/spn/experiments/AQP/Ranges.py,"Class 'NominalRange' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: is_impossible, get_ranges."
SPFlow_SPFlow.src.spn.experiments.AQP,Ranges,Rebellious hierarchy,NumericRange,47,/Volumes/BrokeExt/NICHE/SPFlow_SPFlow/src/spn/experiments/AQP/Ranges.py,"Class 'NumericRange' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: is_impossible, get_ranges."
