Package,Module,Class,Smell,Function/Method,Line no,File,Details
keras-team_autokeras.autokeras,auto_model,AutoModel,Complex method,_check_data_format,328 - 374,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,"Method '_check_data_format' has a cyclomatic complexity of 11, exceeding the max of 6."
keras-team_autokeras.autokeras,auto_model,AutoModel,Long method,_check_data_format,328 - 374,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,Method '_check_data_format' is too long (45 lines).
keras-team_autokeras.autokeras,auto_model,AutoModel,Long parameter list,__init__,121 - 158,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,"__init__ has 10 parameters, exceeding the max of 5."
keras-team_autokeras.autokeras,auto_model,AutoModel,Long parameter list,fit,218 - 313,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,"fit has 8 parameters, exceeding the max of 5."
keras-team_autokeras.autokeras,auto_model,,Long statement,get_tuner_class,49,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,A line with 144 chars in get_tuner_class exceeds the maximum length of 120 characters.
keras-team_autokeras.autokeras,auto_model,AutoModel,Long statement,__init__,146,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,A line with 206 chars in __init__ exceeds the maximum length of 120 characters.
keras-team_autokeras.autokeras,auto_model,AutoModel,Long statement,fit,230,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,A line with 3201 chars in fit exceeds the maximum length of 120 characters.
keras-team_autokeras.autokeras,auto_model,AutoModel,Long statement,fit,303,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,A line with 169 chars in fit exceeds the maximum length of 120 characters.
keras-team_autokeras.autokeras,auto_model,AutoModel,Long statement,_check_data_format,360,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,A line with 159 chars in _check_data_format exceeds the maximum length of 120 characters.
keras-team_autokeras.autokeras,auto_model,AutoModel,Long statement,_check_data_format,369,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,A line with 162 chars in _check_data_format exceeds the maximum length of 120 characters.
keras-team_autokeras.autokeras,auto_model,AutoModel,Long statement,_build_hyper_pipeline,395,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,A line with 181 chars in _build_hyper_pipeline exceeds the maximum length of 120 characters.
keras-team_autokeras.autokeras,auto_model,AutoModel,Long statement,predict,449,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,A line with 687 chars in predict exceeds the maximum length of 120 characters.
keras-team_autokeras.autokeras,auto_model,AutoModel,Long statement,evaluate,483,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,A line with 970 chars in evaluate exceeds the maximum length of 120 characters.
keras-team_autokeras.autokeras,auto_model,AutoModel,Long statement,export_model,522,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,A line with 178 chars in export_model exceeds the maximum length of 120 characters.
keras-team_autokeras.autokeras,auto_model,AutoModel,Magic number,__init__,126,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,Magic number 100 used in __init__.
keras-team_autokeras.autokeras,auto_model,AutoModel,Magic number,fit,222,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,Magic number 32 used in fit.
keras-team_autokeras.autokeras,auto_model,AutoModel,Magic number,fit,225,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,Magic number 0.2 used in fit.
keras-team_autokeras.autokeras,auto_model,AutoModel,Magic number,_has_y,443,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,Magic number 2 used in _has_y.
keras-team_autokeras.autokeras,auto_model,AutoModel,Magic number,predict,448,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,Magic number 32 used in predict.
keras-team_autokeras.autokeras,auto_model,AutoModel,Magic number,evaluate,482,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model.py,Magic number 32 used in evaluate.
keras-team_autokeras.autokeras,auto_model_test,,Long identifier,test_auto_model_objective_is_kt_objective,36,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model_test.py,Identifier'test_auto_model_objective_is_kt_objective' exceeds the maximum length of 30 characters.
keras-team_autokeras.autokeras,auto_model_test,,Long identifier,test_auto_model_max_trial_field_as_specified,44,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model_test.py,Identifier'test_auto_model_max_trial_field_as_specified' exceeds the maximum length of 30 characters.
keras-team_autokeras.autokeras,auto_model_test,,Long identifier,test_auto_model_directory_field_as_specified,52,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model_test.py,Identifier'test_auto_model_directory_field_as_specified' exceeds the maximum length of 30 characters.
keras-team_autokeras.autokeras,auto_model_test,,Long identifier,test_auto_model_project_name_field_as_specified,60,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model_test.py,Identifier'test_auto_model_project_name_field_as_specified' exceeds the maximum length of 30 characters.
keras-team_autokeras.autokeras,auto_model_test,,Long identifier,test_multi_io_with_tf_dataset_doesnt_crash,175,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model_test.py,Identifier'test_multi_io_with_tf_dataset_doesnt_crash' exceeds the maximum length of 30 characters.
keras-team_autokeras.autokeras,auto_model_test,,Long identifier,test_single_treeed_dataset_doesnt_crash,184,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model_test.py,Identifier'test_single_treeed_dataset_doesnt_crash' exceeds the maximum length of 30 characters.
keras-team_autokeras.autokeras,auto_model_test,,Long identifier,test_data_io_consistency_output,214,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model_test.py,Identifier'test_data_io_consistency_output' exceeds the maximum length of 30 characters.
keras-team_autokeras.autokeras,auto_model_test,,Long identifier,test_data_io_consistency_validation,222,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model_test.py,Identifier'test_data_io_consistency_validation' exceeds the maximum length of 30 characters.
keras-team_autokeras.autokeras,auto_model_test,,Long identifier,test_single_input_predict_doesnt_crash,271,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model_test.py,Identifier'test_single_input_predict_doesnt_crash' exceeds the maximum length of 30 characters.
keras-team_autokeras.autokeras,auto_model_test,,Long identifier,test_no_validation_data_nor_split_error,294,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model_test.py,Identifier'test_no_validation_data_nor_split_error' exceeds the maximum length of 30 characters.
keras-team_autokeras.autokeras,auto_model_test,,Long identifier,test_predict_tuple_x_and_tuple_y_predict_doesnt_crash,309,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model_test.py,Identifier'test_predict_tuple_x_and_tuple_y_predict_doesnt_crash' exceeds the maximum length of 30 characters.
keras-team_autokeras.autokeras,auto_model_test,,Long statement,get_multi_io_auto_model,165,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model_test.py,A line with 150 chars in get_multi_io_auto_model exceeds the maximum length of 120 characters.
keras-team_autokeras.autokeras,auto_model_test,,Magic number,test_auto_model_max_trial_field_as_specified,49,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/auto_model_test.py,Magic number 10 used in test_auto_model_max_trial_field_as_specified.
keras-team_autokeras.autokeras,graph,Graph,Complex method,_build_network,56 - 126,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/graph.py,"Method '_build_network' has a cyclomatic complexity of 18, exceeding the max of 6."
keras-team_autokeras.autokeras,graph,Graph,Complex method,_search_network,128 - 152,/Volumes/BrokeExt/NICHE/keras-team_autokeras/autokeras/graph.py,"Method '_search_network' has a cyclomatic complexity of 8, exceeding the max of 6."
