Package,Module,Smell,Class/Module,Line no,File,Details
Unity-Technologies_marathon-envs.marathon-envs.marathon_envs.envs,__init__,Insufficient modularization,__init__,1,/Volumes/BrokeExt/NICHE/Unity-Technologies_marathon-envs/marathon-envs/marathon_envs/envs/__init__.py,"Module '__init__' is insufficiently modularized with NOPM: 0, WMC: 104, NOM: 0."
Unity-Technologies_marathon-envs.marathon-envs.marathon_envs.envs,__init__,Multifaceted abstraction,AgentIdIndexMapper,551,/Volumes/BrokeExt/NICHE/Unity-Technologies_marathon-envs/marathon-envs/marathon_envs/envs/__init__.py,"Class 'AgentIdIndexMapper' has a high LCOM value of 1, indicating it may have multiple responsibilities."
