Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
songlab-cal_tape,setup,,10,3,1,1,4,4,0,0,0
songlab-cal_tape.examples,adding_model,,70,6,0,0,0,0,-1,1,2
