Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
PacktPublishing_Deep-Reinforcement-Learning-Hands-On.Chapter02,01_agent_anatomy,,24,8,0,0,2,2,-1,1,1
