Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
shibing624_python-tutorial.01_base,multi_process,,26,6,2,2,2,2,1,0,0
shibing624_python-tutorial.01_base.练习,九九乘法表,,0,0,0,0,2,2,-1,0,0
shibing624_python-tutorial.01_base.练习,冒泡排序,,0,0,0,0,2,2,-1,0,0
shibing624_python-tutorial.01_base.练习,商余问题,,0,0,0,0,0,0,-1,0,0
shibing624_python-tutorial.01_base.练习,大数分解,,10,5,1,1,3,3,0,0,0
shibing624_python-tutorial.01_base.练习,平方和问题,,0,0,0,0,0,0,-1,0,0
shibing624_python-tutorial.01_base.练习,抽奖,,5,1,1,1,1,1,0,0,0
shibing624_python-tutorial.01_base.练习,数羊问题,,0,0,0,0,6,6,-1,0,0
shibing624_python-tutorial.01_base.练习,时钟问题,,0,0,0,0,0,0,-1,0,0
shibing624_python-tutorial.01_base.练习,查无此人-列表版,,0,0,0,0,4,4,-1,0,0
shibing624_python-tutorial.01_base.练习,每次抽走奇数,,0,0,0,0,1,1,-1,0,0
shibing624_python-tutorial.02_advanced.练习,类-图书馆系统,,138,20,1,1,0,0,0,2,2
