Package,Module,Smell,Class/Module,Line no,File,Details
explosion_spacy-transformers,setup,Broken hierarchy,build_ext_subclass,39,/Volumes/BrokeExt/NICHE/explosion_spacy-transformers/setup.py,Class 'build_ext_subclass' and its superclass 'build_ext_options' may not share a proper 'IS-A' relationship.
explosion_spacy-transformers.spacy_transformers,architectures,Multifaceted abstraction,architectures,1,/Volumes/BrokeExt/NICHE/explosion_spacy-transformers/spacy_transformers/architectures.py,"Class 'architectures' has a high LCOM value of 1, indicating it may have multiple responsibilities."
explosion_spacy-transformers.spacy_transformers,span_getters,Multifaceted abstraction,span_getters,1,/Volumes/BrokeExt/NICHE/explosion_spacy-transformers/spacy_transformers/span_getters.py,"Class 'span_getters' has a high LCOM value of 1, indicating it may have multiple responsibilities."
explosion_spacy-transformers.spacy_transformers,util,Multifaceted abstraction,util,1,/Volumes/BrokeExt/NICHE/explosion_spacy-transformers/spacy_transformers/util.py,"Class 'util' has a high LCOM value of 1, indicating it may have multiple responsibilities."
explosion_spacy-transformers.spacy_transformers.layers,transformer_model,Multifaceted abstraction,TransformerModel,24,/Volumes/BrokeExt/NICHE/explosion_spacy-transformers/spacy_transformers/layers/transformer_model.py,"Class 'TransformerModel' has a high LCOM value of 1, indicating it may have multiple responsibilities."
explosion_spacy-transformers.spacy_transformers.tests,test_pipeline_component,Insufficient modularization,test_pipeline_component,1,/Volumes/BrokeExt/NICHE/explosion_spacy-transformers/spacy_transformers/tests/test_pipeline_component.py,"Module 'test_pipeline_component' is insufficiently modularized with NOPM: 21, WMC: 49, NOM: 22."
explosion_spacy-transformers.spacy_transformers.tests,test_serialize,Multifaceted abstraction,test_serialize,1,/Volumes/BrokeExt/NICHE/explosion_spacy-transformers/spacy_transformers/tests/test_serialize.py,"Class 'test_serialize' has a high LCOM value of 1, indicating it may have multiple responsibilities."
explosion_spacy-transformers.spacy_transformers.tests,test_spanners,Multifaceted abstraction,test_spanners,1,/Volumes/BrokeExt/NICHE/explosion_spacy-transformers/spacy_transformers/tests/test_spanners.py,"Class 'test_spanners' has a high LCOM value of 1, indicating it may have multiple responsibilities."
explosion_spacy-transformers.spacy_transformers.tests,test_truncation,Multifaceted abstraction,test_truncation,1,/Volumes/BrokeExt/NICHE/explosion_spacy-transformers/spacy_transformers/tests/test_truncation.py,"Class 'test_truncation' has a high LCOM value of 1, indicating it may have multiple responsibilities."
explosion_spacy-transformers.spacy_transformers.tests,util,Multifaceted abstraction,DummyModel,157,/Volumes/BrokeExt/NICHE/explosion_spacy-transformers/spacy_transformers/tests/util.py,"Class 'DummyModel' has a high LCOM value of 1, indicating it may have multiple responsibilities."
