Package,Module,Smell,Class/Module,Line no,File,Details
GRAAL-Research_poutyne.poutyne.framework,model,Insufficient modularization,Model,41,/Volumes/BrokeExt/NICHE/GRAAL-Research_poutyne/poutyne/framework/model.py,"Class 'Model' is insufficiently modularized with NOPM: 23, WMC: 134, NOM: 49."
GRAAL-Research_poutyne.poutyne.framework,model,Insufficient modularization,model,1,/Volumes/BrokeExt/NICHE/GRAAL-Research_poutyne/poutyne/framework/model.py,"Module 'model' is insufficiently modularized with NOPM: 0, WMC: 134, NOM: 0."
GRAAL-Research_poutyne.poutyne.framework,model_bundle,Insufficient modularization,ModelBundle,60,/Volumes/BrokeExt/NICHE/GRAAL-Research_poutyne/poutyne/framework/model_bundle.py,"Class 'ModelBundle' is insufficiently modularized with NOPM: 18, WMC: 108, NOM: 37."
GRAAL-Research_poutyne.poutyne.framework,model_bundle,Insufficient modularization,model_bundle,1,/Volumes/BrokeExt/NICHE/GRAAL-Research_poutyne/poutyne/framework/model_bundle.py,"Module 'model_bundle' is insufficiently modularized with NOPM: 0, WMC: 108, NOM: 0."
GRAAL-Research_poutyne.poutyne.framework.callbacks,callbacks,Insufficient modularization,Callback,66,/Volumes/BrokeExt/NICHE/GRAAL-Research_poutyne/poutyne/framework/callbacks/callbacks.py,"Class 'Callback' is insufficiently modularized with NOPM: 21, WMC: 22, NOM: 22."
GRAAL-Research_poutyne.poutyne.framework.callbacks,callbacks,Insufficient modularization,CallbackList,343,/Volumes/BrokeExt/NICHE/GRAAL-Research_poutyne/poutyne/framework/callbacks/callbacks.py,"Class 'CallbackList' is insufficiently modularized with NOPM: 22, WMC: 64, NOM: 24."
GRAAL-Research_poutyne.poutyne.framework.callbacks,callbacks,Multifaceted abstraction,Callback,66,/Volumes/BrokeExt/NICHE/GRAAL-Research_poutyne/poutyne/framework/callbacks/callbacks.py,"Class 'Callback' has a high LCOM value of 0.86, indicating it may have multiple responsibilities."
GRAAL-Research_poutyne.poutyne.framework.callbacks,callbacks,Wide hierarchy,Callback,0,/Volumes/BrokeExt/NICHE/GRAAL-Research_poutyne/poutyne/framework/callbacks/callbacks.py,Class 'Callback' has a wide hierarchy with 21 direct subclasses.
GRAAL-Research_poutyne.poutyne.framework.callbacks,periodic,Wide hierarchy,PeriodicSaveCallback,0,/Volumes/BrokeExt/NICHE/GRAAL-Research_poutyne/poutyne/framework/callbacks/periodic.py,Class 'PeriodicSaveCallback' has a wide hierarchy with 7 direct subclasses.
GRAAL-Research_poutyne.poutyne.framework.metrics,base,Wide hierarchy,Metric,0,/Volumes/BrokeExt/NICHE/GRAAL-Research_poutyne/poutyne/framework/metrics/base.py,Class 'Metric' has a wide hierarchy with 10 direct subclasses.
