Package,Module,Smell,Class/Module,Line no,File,Details
albumentations-team_albumentations.albumentations.augmentations,functional,Insufficient modularization,functional,1,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/functional.py,"Module 'functional' is insufficiently modularized with NOPM: 81, WMC: 183, NOM: 87."
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,Normalize,140,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'Normalize' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,ImageCompression,279,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'ImageCompression' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,RandomSnow,373,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'RandomSnow' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,RandomGravel,520,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'RandomGravel' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,RandomRain,683,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'RandomRain' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,RandomFog,859,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'RandomFog' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,RandomSunFlare,1031,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'RandomSunFlare' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,RandomShadow,1296,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'RandomShadow' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,RandomToneCurve,1469,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'RandomToneCurve' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,HueSaturationValue,1596,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'HueSaturationValue' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,Solarize,1693,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'Solarize' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,Posterize,1787,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'Posterize' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,Equalize,1897,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'Equalize' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,RandomBrightnessContrast,2034,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'RandomBrightnessContrast' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,GaussNoise,2191,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'GaussNoise' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,ISONoise,2298,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'ISONoise' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,CLAHE,2401,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'CLAHE' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,ChannelShuffle,2482,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'ChannelShuffle' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,InvertImg,2517,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'InvertImg' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,RandomGamma,2542,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'RandomGamma' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
albumentations-team_albumentations.albumentations.augmentations,transforms,Broken hierarchy,ToGray,2636,/Volumes/BrokeExt/NICHE/albumentations-team_albumentations/albumentations/augmentations/transforms.py,Class 'ToGray' and its superclass 'ImageOnlyTransform' may not share a proper 'IS-A' relationship.
