Package,Module,Smell,Class/Module,Line no,File,Details
henrysky_astroNN.src.astroNN.apogee,apogee_shared,Multifaceted abstraction,apogee_shared,1,/Volumes/BrokeExt/NICHE/henrysky_astroNN/src/astroNN/apogee/apogee_shared.py,"Class 'apogee_shared' has a high LCOM value of 1, indicating it may have multiple responsibilities."
henrysky_astroNN.src.astroNN.apogee,downloader,Insufficient modularization,downloader,1,/Volumes/BrokeExt/NICHE/henrysky_astroNN/src/astroNN/apogee/downloader.py,"Module 'downloader' is insufficiently modularized with NOPM: 8, WMC: 161, NOM: 9."
henrysky_astroNN.src.astroNN.datasets,galaxy10,Multifaceted abstraction,galaxy10,1,/Volumes/BrokeExt/NICHE/henrysky_astroNN/src/astroNN/datasets/galaxy10.py,"Class 'galaxy10' has a high LCOM value of 1, indicating it may have multiple responsibilities."
henrysky_astroNN.src.astroNN.datasets,galaxy10sdss,Multifaceted abstraction,galaxy10sdss,1,/Volumes/BrokeExt/NICHE/henrysky_astroNN/src/astroNN/datasets/galaxy10sdss.py,"Class 'galaxy10sdss' has a high LCOM value of 1, indicating it may have multiple responsibilities."
henrysky_astroNN.src.astroNN.models,apogee_models,Broken modularization,apogee_models,1,/Volumes/BrokeExt/NICHE/henrysky_astroNN/src/astroNN/models/apogee_models.py,Module 'apogee_models' contains only data members without any method implementations.
henrysky_astroNN.src.astroNN.models,misc_models,Broken modularization,misc_models,1,/Volumes/BrokeExt/NICHE/henrysky_astroNN/src/astroNN/models/misc_models.py,Module 'misc_models' contains only data members without any method implementations.
henrysky_astroNN.src.astroNN.models,nn_base,Insufficient modularization,NeuralNetBase,26,/Volumes/BrokeExt/NICHE/henrysky_astroNN/src/astroNN/models/nn_base.py,"Class 'NeuralNetBase' is insufficiently modularized with NOPM: 23, WMC: 89, NOM: 26."
henrysky_astroNN.src.astroNN.nn,layers,Multifaceted abstraction,KLDivergenceLayer,6,/Volumes/BrokeExt/NICHE/henrysky_astroNN/src/astroNN/nn/layers.py,"Class 'KLDivergenceLayer' has a high LCOM value of 1, indicating it may have multiple responsibilities."
henrysky_astroNN.src.astroNN.nn,layers,Multifaceted abstraction,ErrorProp,222,/Volumes/BrokeExt/NICHE/henrysky_astroNN/src/astroNN/nn/layers.py,"Class 'ErrorProp' has a high LCOM value of 1, indicating it may have multiple responsibilities."
henrysky_astroNN.src.astroNN.nn,layers,Multifaceted abstraction,FastMCInferenceMeanVar,359,/Volumes/BrokeExt/NICHE/henrysky_astroNN/src/astroNN/nn/layers.py,"Class 'FastMCInferenceMeanVar' has a high LCOM value of 1, indicating it may have multiple responsibilities."
henrysky_astroNN.src.astroNN.nn,layers,Multifaceted abstraction,StopGrad,467,/Volumes/BrokeExt/NICHE/henrysky_astroNN/src/astroNN/nn/layers.py,"Class 'StopGrad' has a high LCOM value of 1, indicating it may have multiple responsibilities."
henrysky_astroNN.src.astroNN.nn,losses,Insufficient modularization,losses,1,/Volumes/BrokeExt/NICHE/henrysky_astroNN/src/astroNN/nn/losses.py,"Module 'losses' is insufficiently modularized with NOPM: 33, WMC: 30, NOM: 34."
henrysky_astroNN.src.astroNN.nn,metrics,Broken modularization,metrics,1,/Volumes/BrokeExt/NICHE/henrysky_astroNN/src/astroNN/nn/metrics.py,Module 'metrics' contains only data members without any method implementations.
henrysky_astroNN.src.astroNN.nn.utilities,generator,Wide hierarchy,GeneratorBase,0,/Volumes/BrokeExt/NICHE/henrysky_astroNN/src/astroNN/nn/utilities/generator.py,Class 'GeneratorBase' has a wide hierarchy with 6 direct subclasses.
henrysky_astroNN.src.astroNN.shared,dict_tools,Multifaceted abstraction,dict_tools,1,/Volumes/BrokeExt/NICHE/henrysky_astroNN/src/astroNN/shared/dict_tools.py,"Class 'dict_tools' has a high LCOM value of 1, indicating it may have multiple responsibilities."
henrysky_astroNN.src.astroNN.shared,patch_util,Broken modularization,Hunk,29,/Volumes/BrokeExt/NICHE/henrysky_astroNN/src/astroNN/shared/patch_util.py,Class 'Hunk' contains only data members without any method implementations.
henrysky_astroNN.src.astroNN.shared,warnings,Multifaceted abstraction,warnings,1,/Volumes/BrokeExt/NICHE/henrysky_astroNN/src/astroNN/shared/warnings.py,"Class 'warnings' has a high LCOM value of 1, indicating it may have multiple responsibilities."
