Package,Module,Smell,Class/Module,Line no,File,Details
MIPT-Oulu_solt.benchmark.augbench,transforms,Wide hierarchy,BenchmarkTest,0,/Volumes/BrokeExt/NICHE/MIPT-Oulu_solt/benchmark/augbench/transforms.py,Class 'BenchmarkTest' has a wide hierarchy with 7 direct subclasses.
MIPT-Oulu_solt.benchmark.augbench,utils,Multifaceted abstraction,utils,1,/Volumes/BrokeExt/NICHE/MIPT-Oulu_solt/benchmark/augbench/utils.py,"Class 'utils' has a high LCOM value of 1, indicating it may have multiple responsibilities."
MIPT-Oulu_solt.solt.constants,_constants,Broken modularization,_constants,1,/Volumes/BrokeExt/NICHE/MIPT-Oulu_solt/solt/constants/_constants.py,Module '_constants' contains only data members without any method implementations.
MIPT-Oulu_solt.solt.core,_base_transforms,Rebellious hierarchy,ImageTransform,270,/Volumes/BrokeExt/NICHE/MIPT-Oulu_solt/solt/core/_base_transforms.py,"Class 'ImageTransform' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _apply_mask, _apply_pts, _apply_labels."
MIPT-Oulu_solt.solt.core,_base_transforms,Wide hierarchy,BaseTransform,0,/Volumes/BrokeExt/NICHE/MIPT-Oulu_solt/solt/core/_base_transforms.py,Class 'BaseTransform' has a wide hierarchy with 9 direct subclasses.
MIPT-Oulu_solt.solt.core,_base_transforms,Wide hierarchy,ImageTransform,0,/Volumes/BrokeExt/NICHE/MIPT-Oulu_solt/solt/core/_base_transforms.py,Class 'ImageTransform' has a wide hierarchy with 11 direct subclasses.
MIPT-Oulu_solt.solt.transforms,_transforms,Insufficient modularization,_transforms,1,/Volumes/BrokeExt/NICHE/MIPT-Oulu_solt/solt/transforms/_transforms.py,"Module '_transforms' is insufficiently modularized with NOPM: 0, WMC: 229, NOM: 0."
MIPT-Oulu_solt.solt.transforms,_transforms,Rebellious hierarchy,Flip,34,/Volumes/BrokeExt/NICHE/MIPT-Oulu_solt/solt/transforms/_transforms.py,Class 'Flip' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _apply_labels.
MIPT-Oulu_solt.solt.transforms,_transforms,Rebellious hierarchy,Pad,525,/Volumes/BrokeExt/NICHE/MIPT-Oulu_solt/solt/transforms/_transforms.py,"Class 'Pad' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _apply_img, _apply_mask, _apply_labels."
MIPT-Oulu_solt.solt.transforms,_transforms,Rebellious hierarchy,Resize,631,/Volumes/BrokeExt/NICHE/MIPT-Oulu_solt/solt/transforms/_transforms.py,"Class 'Resize' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _apply_img, _apply_mask, _apply_labels."
MIPT-Oulu_solt.solt.transforms,_transforms,Rebellious hierarchy,Crop,723,/Volumes/BrokeExt/NICHE/MIPT-Oulu_solt/solt/transforms/_transforms.py,"Class 'Crop' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _apply_img, _apply_mask, _apply_labels."
MIPT-Oulu_solt.solt.transforms,_transforms,Rebellious hierarchy,Noise,811,/Volumes/BrokeExt/NICHE/MIPT-Oulu_solt/solt/transforms/_transforms.py,"Class 'Noise' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _apply_img, _apply_mask, _apply_labels, _apply_pts."
MIPT-Oulu_solt.solt.transforms,_transforms,Rebellious hierarchy,GammaCorrection,1032,/Volumes/BrokeExt/NICHE/MIPT-Oulu_solt/solt/transforms/_transforms.py,Class 'GammaCorrection' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _apply_img.
MIPT-Oulu_solt.solt.transforms,_transforms,Rebellious hierarchy,Contrast,1075,/Volumes/BrokeExt/NICHE/MIPT-Oulu_solt/solt/transforms/_transforms.py,Class 'Contrast' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _apply_img.
MIPT-Oulu_solt.solt.transforms,_transforms,Rebellious hierarchy,Brightness,1265,/Volumes/BrokeExt/NICHE/MIPT-Oulu_solt/solt/transforms/_transforms.py,Class 'Brightness' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _apply_img.
