Package,Module,Smell,Class/Module,Line no,File,Details
yzhao062_pyod.pyod.models,base,Wide hierarchy,BaseDetector,0,/Volumes/BrokeExt/NICHE/yzhao062_pyod/pyod/models/base.py,Class 'BaseDetector' has a wide hierarchy with 50 direct subclasses.
yzhao062_pyod.pyod.models,combination,Multifaceted abstraction,combination,1,/Volumes/BrokeExt/NICHE/yzhao062_pyod/pyod/models/combination.py,"Class 'combination' has a high LCOM value of 1, indicating it may have multiple responsibilities."
yzhao062_pyod.pyod.models,devnet,Multifaceted abstraction,devnet,1,/Volumes/BrokeExt/NICHE/yzhao062_pyod/pyod/models/devnet.py,"Class 'devnet' has a high LCOM value of 1, indicating it may have multiple responsibilities."
yzhao062_pyod.pyod.models,kpca,Multifaceted abstraction,PyODKernelPCA,16,/Volumes/BrokeExt/NICHE/yzhao062_pyod/pyod/models/kpca.py,"Class 'PyODKernelPCA' has a high LCOM value of 1, indicating it may have multiple responsibilities."
yzhao062_pyod.pyod.models,thresholds,Insufficient modularization,thresholds,1,/Volumes/BrokeExt/NICHE/yzhao062_pyod/pyod/models/thresholds.py,"Module 'thresholds' is insufficiently modularized with NOPM: 28, WMC: 28, NOM: 28."
yzhao062_pyod.pyod.models,thresholds,Multifaceted abstraction,thresholds,1,/Volumes/BrokeExt/NICHE/yzhao062_pyod/pyod/models/thresholds.py,"Class 'thresholds' has a high LCOM value of 1, indicating it may have multiple responsibilities."
yzhao062_pyod.pyod.test,test_alad,Insufficient modularization,TestALAD,24,/Volumes/BrokeExt/NICHE/yzhao062_pyod/pyod/test/test_alad.py,"Class 'TestALAD' is insufficiently modularized with NOPM: 21, WMC: 26, NOM: 21."
yzhao062_pyod.pyod.test,test_base,Multifaceted abstraction,MyEstimator,22,/Volumes/BrokeExt/NICHE/yzhao062_pyod/pyod/test/test_base.py,"Class 'MyEstimator' has a high LCOM value of 1, indicating it may have multiple responsibilities."
yzhao062_pyod.pyod.test,test_base,Multifaceted abstraction,K,36,/Volumes/BrokeExt/NICHE/yzhao062_pyod/pyod/test/test_base.py,"Class 'K' has a high LCOM value of 1, indicating it may have multiple responsibilities."
yzhao062_pyod.pyod.test,test_base,Multifaceted abstraction,T,49,/Volumes/BrokeExt/NICHE/yzhao062_pyod/pyod/test/test_base.py,"Class 'T' has a high LCOM value of 1, indicating it may have multiple responsibilities."
yzhao062_pyod.pyod.test,test_base,Multifaceted abstraction,ModifyInitParams,62,/Volumes/BrokeExt/NICHE/yzhao062_pyod/pyod/test/test_base.py,"Class 'ModifyInitParams' has a high LCOM value of 1, indicating it may have multiple responsibilities."
yzhao062_pyod.pyod.test,test_base,Multifaceted abstraction,VargEstimator,79,/Volumes/BrokeExt/NICHE/yzhao062_pyod/pyod/test/test_base.py,"Class 'VargEstimator' has a high LCOM value of 1, indicating it may have multiple responsibilities."
