Package,Module,Smell,Class/Module,Line no,File,Details
MIC-DKFZ_trixi.examples,train_net_pytorchexperiment,Broken hierarchy,MNISTExperiment,54,/Volumes/BrokeExt/NICHE/MIC-DKFZ_trixi/examples/train_net_pytorchexperiment.py,Class 'MNISTExperiment' and its superclass 'PytorchExperiment' may not share a proper 'IS-A' relationship.
MIC-DKFZ_trixi.trixi.experiment,pytorchexperiment,Insufficient modularization,PytorchExperiment,44,/Volumes/BrokeExt/NICHE/MIC-DKFZ_trixi/trixi/experiment/pytorchexperiment.py,"Class 'PytorchExperiment' is insufficiently modularized with NOPM: 28, WMC: 154, NOM: 37."
MIC-DKFZ_trixi.trixi.experiment,pytorchexperiment,Insufficient modularization,pytorchexperiment,1,/Volumes/BrokeExt/NICHE/MIC-DKFZ_trixi/trixi/experiment/pytorchexperiment.py,"Module 'pytorchexperiment' is insufficiently modularized with NOPM: 3, WMC: 183, NOM: 3."
MIC-DKFZ_trixi.trixi.experiment,pytorchexperiment,Multifaceted abstraction,pytorchexperiment,1,/Volumes/BrokeExt/NICHE/MIC-DKFZ_trixi/trixi/experiment/pytorchexperiment.py,"Class 'pytorchexperiment' has a high LCOM value of 1, indicating it may have multiple responsibilities."
MIC-DKFZ_trixi.trixi.experiment_browser,dataprocessing,Multifaceted abstraction,dataprocessing,1,/Volumes/BrokeExt/NICHE/MIC-DKFZ_trixi/trixi/experiment_browser/dataprocessing.py,"Class 'dataprocessing' has a high LCOM value of 1, indicating it may have multiple responsibilities."
MIC-DKFZ_trixi.trixi.logger,combinedlogger,Broken modularization,CombinedLogger,55,/Volumes/BrokeExt/NICHE/MIC-DKFZ_trixi/trixi/logger/combinedlogger.py,Class 'CombinedLogger' contains only data members without any method implementations.
MIC-DKFZ_trixi.trixi.logger.experiment,experimentlogger,Insufficient modularization,ExperimentLogger,28,/Volumes/BrokeExt/NICHE/MIC-DKFZ_trixi/trixi/logger/experiment/experimentlogger.py,"Class 'ExperimentLogger' is insufficiently modularized with NOPM: 24, WMC: 50, NOM: 25."
MIC-DKFZ_trixi.trixi.logger.experiment,pytorchexperimentlogger,Insufficient modularization,PytorchExperimentLogger,23,/Volumes/BrokeExt/NICHE/MIC-DKFZ_trixi/trixi/logger/experiment/pytorchexperimentlogger.py,"Class 'PytorchExperimentLogger' is insufficiently modularized with NOPM: 23, WMC: 45, NOM: 24."
MIC-DKFZ_trixi.trixi.logger.plt,numpyseabornimageplotlogger,Multifaceted abstraction,NumpySeabornImagePlotLogger,12,/Volumes/BrokeExt/NICHE/MIC-DKFZ_trixi/trixi/logger/plt/numpyseabornimageplotlogger.py,"Class 'NumpySeabornImagePlotLogger' has a high LCOM value of 1, indicating it may have multiple responsibilities."
MIC-DKFZ_trixi.trixi.logger.tensorboard,pytorchtensorboardlogger,Multifaceted abstraction,PytorchTensorboardLogger,5,/Volumes/BrokeExt/NICHE/MIC-DKFZ_trixi/trixi/logger/tensorboard/pytorchtensorboardlogger.py,"Class 'PytorchTensorboardLogger' has a high LCOM value of 1, indicating it may have multiple responsibilities."
MIC-DKFZ_trixi.trixi.logger.visdom,numpyvisdomlogger,Insufficient modularization,NumpyVisdomLogger,35,/Volumes/BrokeExt/NICHE/MIC-DKFZ_trixi/trixi/logger/visdom/numpyvisdomlogger.py,"Class 'NumpyVisdomLogger' is insufficiently modularized with NOPM: 22, WMC: 74, NOM: 25."
MIC-DKFZ_trixi.trixi.util,config,Insufficient modularization,Config,12,/Volumes/BrokeExt/NICHE/MIC-DKFZ_trixi/trixi/util/config.py,"Class 'Config' is insufficiently modularized with NOPM: 17, WMC: 116, NOM: 23."
MIC-DKFZ_trixi.trixi.util,config,Insufficient modularization,config,1,/Volumes/BrokeExt/NICHE/MIC-DKFZ_trixi/trixi/util/config.py,"Module 'config' is insufficiently modularized with NOPM: 2, WMC: 139, NOM: 2."
MIC-DKFZ_trixi.trixi.util,util,Broken modularization,ResultElement,461,/Volumes/BrokeExt/NICHE/MIC-DKFZ_trixi/trixi/util/util.py,Class 'ResultElement' contains only data members without any method implementations.
