Package,Module,Class,Smell,Function/Method,Line no,File,Details
CyberZHG_keras-bert,setup,,Long statement,,27,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/setup.py,A line with 548 chars in setup exceeds the maximum length of 120 characters.
CyberZHG_keras-bert.demo.load_model,load_and_extract,,Long statement,,30,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/demo/load_model/load_and_extract.py,A line with 1207 chars in load_and_extract exceeds the maximum length of 120 characters.
CyberZHG_keras-bert.demo.visualization,vis,,Long statement,,6,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/demo/visualization/vis.py,A line with 123 chars in vis exceeds the maximum length of 120 characters.
CyberZHG_keras-bert.demo.visualization,vis,,Long statement,,19,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/demo/visualization/vis.py,A line with 125 chars in vis exceeds the maximum length of 120 characters.
CyberZHG_keras-bert.demo.visualization,vis,,Long statement,,31,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/demo/visualization/vis.py,A line with 151 chars in vis exceeds the maximum length of 120 characters.
CyberZHG_keras-bert.keras_bert,bert,,Complex method,get_model,26 - 165,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,"Method 'get_model' has a cyclomatic complexity of 13, exceeding the max of 6."
CyberZHG_keras-bert.keras_bert,bert,,Complex method,gen_batch_inputs,227 - 300,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,"Method 'gen_batch_inputs' has a cyclomatic complexity of 14, exceeding the max of 6."
CyberZHG_keras-bert.keras_bert,bert,,Long method,get_model,26 - 165,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,Method 'get_model' is too long (102 lines).
CyberZHG_keras-bert.keras_bert,bert,,Long method,gen_batch_inputs,227 - 300,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,Method 'gen_batch_inputs' is too long (52 lines).
CyberZHG_keras-bert.keras_bert,bert,,Long parameter list,get_model,26 - 165,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,"get_model has 15 parameters, exceeding the max of 5."
CyberZHG_keras-bert.keras_bert,bert,,Long parameter list,gen_batch_inputs,227 - 300,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,"gen_batch_inputs has 9 parameters, exceeding the max of 5."
CyberZHG_keras-bert.keras_bert,bert,,Long statement,get_model,41,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,A line with 1263 chars in get_model exceeds the maximum length of 120 characters.
CyberZHG_keras-bert.keras_bert,bert,,Long statement,get_model,80,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,A line with 138 chars in get_model exceeds the maximum length of 120 characters.
CyberZHG_keras-bert.keras_bert,bert,,Long statement,get_model,92,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,A line with 136 chars in get_model exceeds the maximum length of 120 characters.
CyberZHG_keras-bert.keras_bert,bert,,Long statement,get_model,110,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,A line with 247 chars in get_model exceeds the maximum length of 120 characters.
CyberZHG_keras-bert.keras_bert,bert,,Long statement,compile_model,173,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,A line with 423 chars in compile_model exceeds the maximum length of 120 characters.
CyberZHG_keras-bert.keras_bert,bert,,Long statement,compile_model,182,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,A line with 277 chars in compile_model exceeds the maximum length of 120 characters.
CyberZHG_keras-bert.keras_bert,bert,,Long statement,get_token_embedding,219,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,A line with 125 chars in get_token_embedding exceeds the maximum length of 120 characters.
CyberZHG_keras-bert.keras_bert,bert,,Long statement,gen_batch_inputs,236,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,A line with 703 chars in gen_batch_inputs exceeds the maximum length of 120 characters.
CyberZHG_keras-bert.keras_bert,bert,,Long statement,,12,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,A line with 196 chars in bert exceeds the maximum length of 120 characters.
CyberZHG_keras-bert.keras_bert,bert,,Magic number,get_model,27,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,Magic number 512 used in get_model.
CyberZHG_keras-bert.keras_bert,bert,,Magic number,get_model,28,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,Magic number 512 used in get_model.
CyberZHG_keras-bert.keras_bert,bert,,Magic number,get_model,29,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,Magic number 768 used in get_model.
CyberZHG_keras-bert.keras_bert,bert,,Magic number,get_model,30,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,Magic number 12 used in get_model.
CyberZHG_keras-bert.keras_bert,bert,,Magic number,get_model,31,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,Magic number 12 used in get_model.
CyberZHG_keras-bert.keras_bert,bert,,Magic number,get_model,32,/Volumes/BrokeExt/NICHE/CyberZHG_keras-bert/keras_bert/bert.py,Magic number 3072 used in get_model.
