Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
guillaume-be_rust-bert.utils,convert_model,,29,5,3,3,20,20,1,0,0
guillaume-be_rust-bert.utils,download-dependencies_distilbert,,0,0,0,0,9,9,-1,0,0
