Package,Module,Smell,Class/Module,Line no,File,Details
tslearn-team_tslearn.docs.examples.metrics,plot_ctw,Multifaceted abstraction,plot_ctw,1,/Volumes/BrokeExt/NICHE/tslearn-team_tslearn/docs/examples/metrics/plot_ctw.py,"Class 'plot_ctw' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tslearn-team_tslearn.tslearn.backend,backend,Multifaceted abstraction,backend,1,/Volumes/BrokeExt/NICHE/tslearn-team_tslearn/tslearn/backend/backend.py,"Class 'backend' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tslearn-team_tslearn.tslearn.bases,bases,Wide hierarchy,TimeSeriesBaseEstimator,0,/Volumes/BrokeExt/NICHE/tslearn-team_tslearn/tslearn/bases/bases.py,Class 'TimeSeriesBaseEstimator' has a wide hierarchy with 14 direct subclasses.
tslearn-team_tslearn.tslearn.bases,bases,Wide hierarchy,BaseModelPackage,0,/Volumes/BrokeExt/NICHE/tslearn-team_tslearn/tslearn/bases/bases.py,Class 'BaseModelPackage' has a wide hierarchy with 8 direct subclasses.
tslearn-team_tslearn.tslearn.clustering,kmeans,Broken hierarchy,TimeSeriesKMeans,464,/Volumes/BrokeExt/NICHE/tslearn-team_tslearn/tslearn/clustering/kmeans.py,Class 'TimeSeriesKMeans' and its superclass 'TimeSeriesCentroidBasedClusteringMixin' may not share a proper 'IS-A' relationship.
tslearn-team_tslearn.tslearn.clustering,kshape,Broken hierarchy,KShape,21,/Volumes/BrokeExt/NICHE/tslearn-team_tslearn/tslearn/clustering/kshape.py,Class 'KShape' and its superclass 'TimeSeriesCentroidBasedClusteringMixin' may not share a proper 'IS-A' relationship.
tslearn-team_tslearn.tslearn.clustering,kshape,Broken hierarchy,KShape,21,/Volumes/BrokeExt/NICHE/tslearn-team_tslearn/tslearn/clustering/kshape.py,Class 'KShape' and its superclass 'TimeSeriesBaseEstimator' may not share a proper 'IS-A' relationship.
tslearn-team_tslearn.tslearn.clustering,utils,Multifaceted abstraction,utils,1,/Volumes/BrokeExt/NICHE/tslearn-team_tslearn/tslearn/clustering/utils.py,"Class 'utils' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tslearn-team_tslearn.tslearn.metrics,cysax,Multifaceted abstraction,cysax,1,/Volumes/BrokeExt/NICHE/tslearn-team_tslearn/tslearn/metrics/cysax.py,"Class 'cysax' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tslearn-team_tslearn.tslearn.metrics,dtw_variants,Insufficient modularization,dtw_variants,1,/Volumes/BrokeExt/NICHE/tslearn-team_tslearn/tslearn/metrics/dtw_variants.py,"Module 'dtw_variants' is insufficiently modularized with NOPM: 26, WMC: 194, NOM: 49."
