Package,Module,Smell,Class/Module,Line no,File,Details
bethgelab_foolbox.docs,conf,Broken modularization,conf,1,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/docs/conf.py,Module 'conf' contains only data members without any method implementations.
bethgelab_foolbox.foolbox,criteria,Multifaceted abstraction,Misclassification,96,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/criteria.py,"Class 'Misclassification' has a high LCOM value of 1, indicating it may have multiple responsibilities."
bethgelab_foolbox.foolbox,criteria,Multifaceted abstraction,TargetedMisclassification,121,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/criteria.py,"Class 'TargetedMisclassification' has a high LCOM value of 1, indicating it may have multiple responsibilities."
bethgelab_foolbox.foolbox,criteria,Rebellious hierarchy,_And,79,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/criteria.py,Class '_And' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: __repr__.
bethgelab_foolbox.foolbox,criteria,Rebellious hierarchy,Misclassification,96,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/criteria.py,Class 'Misclassification' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: __repr__.
bethgelab_foolbox.foolbox,criteria,Rebellious hierarchy,TargetedMisclassification,121,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/criteria.py,Class 'TargetedMisclassification' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: __repr__.
bethgelab_foolbox.foolbox,distances,Broken modularization,distances,1,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/distances.py,Module 'distances' contains only data members without any method implementations.
bethgelab_foolbox.foolbox,types,Broken modularization,types,1,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/types.py,Module 'types' contains only data members without any method implementations.
bethgelab_foolbox.foolbox.attacks,__init__,Broken modularization,__init__,1,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/__init__.py,Module '__init__' contains only data members without any method implementations.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,L2AdditiveGaussianNoiseAttack,105,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'L2AdditiveGaussianNoiseAttack' and its superclass 'L2Mixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,L2AdditiveGaussianNoiseAttack,105,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'L2AdditiveGaussianNoiseAttack' and its superclass 'GaussianMixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,L2AdditiveUniformNoiseAttack,111,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'L2AdditiveUniformNoiseAttack' and its superclass 'L2Mixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,L2AdditiveUniformNoiseAttack,111,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'L2AdditiveUniformNoiseAttack' and its superclass 'UniformMixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,L2ClippingAwareAdditiveGaussianNoiseAttack,117,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'L2ClippingAwareAdditiveGaussianNoiseAttack' and its superclass 'L2ClippingAwareMixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,L2ClippingAwareAdditiveGaussianNoiseAttack,117,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'L2ClippingAwareAdditiveGaussianNoiseAttack' and its superclass 'GaussianMixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,L2ClippingAwareAdditiveUniformNoiseAttack,128,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'L2ClippingAwareAdditiveUniformNoiseAttack' and its superclass 'L2ClippingAwareMixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,L2ClippingAwareAdditiveUniformNoiseAttack,128,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'L2ClippingAwareAdditiveUniformNoiseAttack' and its superclass 'UniformMixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,LinfAdditiveUniformNoiseAttack,145,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'LinfAdditiveUniformNoiseAttack' and its superclass 'LinfMixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,LinfAdditiveUniformNoiseAttack,145,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'LinfAdditiveUniformNoiseAttack' and its superclass 'UniformMixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,L2RepeatedAdditiveGaussianNoiseAttack,208,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'L2RepeatedAdditiveGaussianNoiseAttack' and its superclass 'L2Mixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,L2RepeatedAdditiveGaussianNoiseAttack,208,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'L2RepeatedAdditiveGaussianNoiseAttack' and its superclass 'GaussianMixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,L2RepeatedAdditiveUniformNoiseAttack,221,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'L2RepeatedAdditiveUniformNoiseAttack' and its superclass 'L2Mixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,L2RepeatedAdditiveUniformNoiseAttack,221,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'L2RepeatedAdditiveUniformNoiseAttack' and its superclass 'UniformMixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,L2ClippingAwareRepeatedAdditiveGaussianNoiseAttack,234,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'L2ClippingAwareRepeatedAdditiveGaussianNoiseAttack' and its superclass 'L2ClippingAwareMixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,L2ClippingAwareRepeatedAdditiveGaussianNoiseAttack,234,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'L2ClippingAwareRepeatedAdditiveGaussianNoiseAttack' and its superclass 'GaussianMixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,L2ClippingAwareRepeatedAdditiveUniformNoiseAttack,249,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'L2ClippingAwareRepeatedAdditiveUniformNoiseAttack' and its superclass 'L2ClippingAwareMixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,L2ClippingAwareRepeatedAdditiveUniformNoiseAttack,249,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'L2ClippingAwareRepeatedAdditiveUniformNoiseAttack' and its superclass 'UniformMixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,LinfRepeatedAdditiveUniformNoiseAttack,264,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'LinfRepeatedAdditiveUniformNoiseAttack' and its superclass 'LinfMixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Broken hierarchy,LinfRepeatedAdditiveUniformNoiseAttack,264,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'LinfRepeatedAdditiveUniformNoiseAttack' and its superclass 'UniformMixin' may not share a proper 'IS-A' relationship.
bethgelab_foolbox.foolbox.attacks,additive_noise,Wide hierarchy,UniformMixin,0,/Volumes/BrokeExt/NICHE/bethgelab_foolbox/foolbox/attacks/additive_noise.py,Class 'UniformMixin' has a wide hierarchy with 6 direct subclasses.
