Package,Module,Smell,Class/Module,Line no,File,Details
inferno-pytorch_inferno.examples,plot_cheap_unet,Multifaceted abstraction,plot_cheap_unet,1,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/examples/plot_cheap_unet.py,"Class 'plot_cheap_unet' has a high LCOM value of 1, indicating it may have multiple responsibilities."
inferno-pytorch_inferno.examples,plot_unet_tutorial,Multifaceted abstraction,MySimple2DUnet,206,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/examples/plot_unet_tutorial.py,"Class 'MySimple2DUnet' has a high LCOM value of 1, indicating it may have multiple responsibilities."
inferno-pytorch_inferno.examples,plot_unet_tutorial,Multifaceted abstraction,plot_unet_tutorial,1,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/examples/plot_unet_tutorial.py,"Class 'plot_unet_tutorial' has a high LCOM value of 1, indicating it may have multiple responsibilities."
inferno-pytorch_inferno.inferno.extensions.containers,sequential,Broken hierarchy,Sequential2,14,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/extensions/containers/sequential.py,Class 'Sequential2' and its superclass 'Sequential1' may not share a proper 'IS-A' relationship.
inferno-pytorch_inferno.inferno.extensions.initializers,base,Wide hierarchy,Initializer,0,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/extensions/initializers/base.py,Class 'Initializer' has a wide hierarchy with 6 direct subclasses.
inferno-pytorch_inferno.inferno.extensions.layers,convolutional,Broken hierarchy,BNReLUConvBaseND,167,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/extensions/layers/convolutional.py,Class 'BNReLUConvBaseND' and its superclass '_BNReLUSomeConv' may not share a proper 'IS-A' relationship.
inferno-pytorch_inferno.inferno.extensions.layers,reshape,Broken hierarchy,Cat,164,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/extensions/layers/reshape.py,Class 'Cat' and its superclass 'Concatenate' may not share a proper 'IS-A' relationship.
inferno-pytorch_inferno.inferno.extensions.layers,reshape,Broken hierarchy,PoolCat,169,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/extensions/layers/reshape.py,Class 'PoolCat' and its superclass 'ResizeAndConcatenate' may not share a proper 'IS-A' relationship.
inferno-pytorch_inferno.inferno.io.box,camvid,Multifaceted abstraction,camvid,1,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/io/box/camvid.py,"Class 'camvid' has a high LCOM value of 1, indicating it may have multiple responsibilities."
inferno-pytorch_inferno.inferno.io.transform,base,Wide hierarchy,Transform,0,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/io/transform/base.py,Class 'Transform' has a wide hierarchy with 32 direct subclasses.
inferno-pytorch_inferno.inferno.io.transform,generic,Broken hierarchy,Label2OneHot,93,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/io/transform/generic.py,Class 'Label2OneHot' and its superclass 'DTypeMapping' may not share a proper 'IS-A' relationship.
inferno-pytorch_inferno.inferno.io.transform,generic,Broken hierarchy,Cast,121,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/io/transform/generic.py,Class 'Cast' and its superclass 'DTypeMapping' may not share a proper 'IS-A' relationship.
inferno-pytorch_inferno.inferno.io.transform,image,Broken hierarchy,PILImage2NumPyArray,13,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/io/transform/image.py,Class 'PILImage2NumPyArray' and its superclass 'Transform' may not share a proper 'IS-A' relationship.
inferno-pytorch_inferno.inferno.io.transform,image,Multifaceted abstraction,RandomRotate,396,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/io/transform/image.py,"Class 'RandomRotate' has a high LCOM value of 1, indicating it may have multiple responsibilities."
inferno-pytorch_inferno.inferno.io.transform,image,Multifaceted abstraction,RandomTranspose,409,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/io/transform/image.py,"Class 'RandomTranspose' has a high LCOM value of 1, indicating it may have multiple responsibilities."
inferno-pytorch_inferno.inferno.io.transform,volume,Broken hierarchy,CentralSlice,120,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/io/transform/volume.py,Class 'CentralSlice' and its superclass 'Transform' may not share a proper 'IS-A' relationship.
inferno-pytorch_inferno.inferno.io.transform,volume,Multifaceted abstraction,RandomFlip3D,9,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/io/transform/volume.py,"Class 'RandomFlip3D' has a high LCOM value of 1, indicating it may have multiple responsibilities."
inferno-pytorch_inferno.inferno.io.volumetric,volumetric_utils,Multifaceted abstraction,volumetric_utils,1,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/io/volumetric/volumetric_utils.py,"Class 'volumetric_utils' has a high LCOM value of 1, indicating it may have multiple responsibilities."
inferno-pytorch_inferno.inferno.trainers,basic,Insufficient modularization,Trainer,39,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/trainers/basic.py,"Class 'Trainer' is insufficiently modularized with NOPM: 111, WMC: 266, NOM: 112."
inferno-pytorch_inferno.inferno.trainers,basic,Insufficient modularization,basic,1,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/trainers/basic.py,"Module 'basic' is insufficiently modularized with NOPM: 0, WMC: 266, NOM: 0."
inferno-pytorch_inferno.inferno.trainers.callbacks,base,Wide hierarchy,Callback,0,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/trainers/callbacks/base.py,Class 'Callback' has a wide hierarchy with 17 direct subclasses.
inferno-pytorch_inferno.inferno.trainers.callbacks,console,Multifaceted abstraction,ShowMinimalConsoleInfo,61,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/trainers/callbacks/console.py,"Class 'ShowMinimalConsoleInfo' has a high LCOM value of 1, indicating it may have multiple responsibilities."
inferno-pytorch_inferno.inferno.trainers.callbacks,essentials,Broken hierarchy,NaNDetector,12,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/trainers/callbacks/essentials.py,Class 'NaNDetector' and its superclass 'Callback' may not share a proper 'IS-A' relationship.
inferno-pytorch_inferno.inferno.trainers.callbacks,essentials,Broken hierarchy,GarbageCollection,281,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/trainers/callbacks/essentials.py,Class 'GarbageCollection' and its superclass 'Callback' may not share a proper 'IS-A' relationship.
inferno-pytorch_inferno.inferno.trainers.callbacks,tqdmstub,Multifaceted abstraction,TQDMProgressBar,3,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/trainers/callbacks/tqdmstub.py,"Class 'TQDMProgressBar' has a high LCOM value of 1, indicating it may have multiple responsibilities."
inferno-pytorch_inferno.inferno.trainers.callbacks.logging,tensorboard,Insufficient modularization,TensorboardLogger,18,/Volumes/BrokeExt/NICHE/inferno-pytorch_inferno/inferno/trainers/callbacks/logging/tensorboard.py,"Class 'TensorboardLogger' is insufficiently modularized with NOPM: 25, WMC: 98, NOM: 29."
