Package,Module,Class,Smell,Function/Method,Line no,File,Details
microsoft_Windows-Machine-Learning.Samples.CustomOperator.customize_model.scripts,debug_all_outputs,,Long statement,create_modified_model,31,/Volumes/BrokeExt/NICHE/microsoft_Windows-Machine-Learning/Samples/CustomOperator/customize_model/scripts/debug_all_outputs.py,A line with 174 chars in create_modified_model exceeds the maximum length of 120 characters.
microsoft_Windows-Machine-Learning.Samples.CustomOperator.customize_model.scripts,debug_all_outputs,,Long statement,,40,/Volumes/BrokeExt/NICHE/microsoft_Windows-Machine-Learning/Samples/CustomOperator/customize_model/scripts/debug_all_outputs.py,A line with 135 chars in debug_all_outputs exceeds the maximum length of 120 characters.
microsoft_Windows-Machine-Learning.Samples.CustomOperator.customize_model.scripts,debug_single_output,,Long statement,create_modified_model,17,/Volumes/BrokeExt/NICHE/microsoft_Windows-Machine-Learning/Samples/CustomOperator/customize_model/scripts/debug_single_output.py,A line with 180 chars in create_modified_model exceeds the maximum length of 120 characters.
microsoft_Windows-Machine-Learning.Samples.CustomOperator.customize_model.scripts,debug_single_output,,Long statement,,26,/Volumes/BrokeExt/NICHE/microsoft_Windows-Machine-Learning/Samples/CustomOperator/customize_model/scripts/debug_single_output.py,A line with 135 chars in debug_single_output exceeds the maximum length of 120 characters.
microsoft_Windows-Machine-Learning.Samples.CustomOperator.customize_model.scripts,debug_single_output,,Long statement,,28,/Volumes/BrokeExt/NICHE/microsoft_Windows-Machine-Learning/Samples/CustomOperator/customize_model/scripts/debug_single_output.py,A line with 124 chars in debug_single_output exceeds the maximum length of 120 characters.
microsoft_Windows-Machine-Learning.Samples.Tutorial Samples.PyTorch Data Analysis.PyTorch Training - Data Analysis,DataClassifier,,Long method,train,98 - 150,/Volumes/BrokeExt/NICHE/microsoft_Windows-Machine-Learning/Samples/Tutorial Samples/PyTorch Data Analysis/PyTorch Training - Data Analysis/DataClassifier.py,Method 'train' is too long (52 lines).
microsoft_Windows-Machine-Learning.Samples.Tutorial Samples.PyTorch Data Analysis.PyTorch Training - Data Analysis,DataClassifier,,Long statement,train,150,/Volumes/BrokeExt/NICHE/microsoft_Windows-Machine-Learning/Samples/Tutorial Samples/PyTorch Data Analysis/PyTorch Training - Data Analysis/DataClassifier.py,A line with 168 chars in train exceeds the maximum length of 120 characters.
microsoft_Windows-Machine-Learning.Samples.Tutorial Samples.PyTorch Data Analysis.PyTorch Training - Data Analysis,DataClassifier,,Long statement,test,172,/Volumes/BrokeExt/NICHE/microsoft_Windows-Machine-Learning/Samples/Tutorial Samples/PyTorch Data Analysis/PyTorch Training - Data Analysis/DataClassifier.py,A line with 126 chars in test exceeds the maximum length of 120 characters.
microsoft_Windows-Machine-Learning.Samples.Tutorial Samples.PyTorch Data Analysis.PyTorch Training - Data Analysis,DataClassifier,,Long statement,convert,212,/Volumes/BrokeExt/NICHE/microsoft_Windows-Machine-Learning/Samples/Tutorial Samples/PyTorch Data Analysis/PyTorch Training - Data Analysis/DataClassifier.py,A line with 237 chars in convert exceeds the maximum length of 120 characters.
microsoft_Windows-Machine-Learning.Samples.Tutorial Samples.PyTorch Data Analysis.PyTorch Training - Data Analysis,DataClassifier,,Magic number,train,142,/Volumes/BrokeExt/NICHE/microsoft_Windows-Machine-Learning/Samples/Tutorial Samples/PyTorch Data Analysis/PyTorch Training - Data Analysis/DataClassifier.py,Magic number 100 used in train.
microsoft_Windows-Machine-Learning.Samples.Tutorial Samples.PyTorch Image Classification.PyTorchTraining - Image Classification,PyTorchTraining,,Long method,train,116 - 161,/Volumes/BrokeExt/NICHE/microsoft_Windows-Machine-Learning/Samples/Tutorial Samples/PyTorch Image Classification/PyTorchTraining - Image Classification/PyTorchTraining.py,Method 'train' is too long (41 lines).
microsoft_Windows-Machine-Learning.Samples.Tutorial Samples.PyTorch Image Classification.PyTorchTraining - Image Classification,PyTorchTraining,,Long statement,Convert_ONNX,205,/Volumes/BrokeExt/NICHE/microsoft_Windows-Machine-Learning/Samples/Tutorial Samples/PyTorch Image Classification/PyTorchTraining - Image Classification/PyTorchTraining.py,A line with 265 chars in Convert_ONNX exceeds the maximum length of 120 characters.
microsoft_Windows-Machine-Learning.Samples.Tutorial Samples.PyTorch Image Classification.PyTorchTraining - Image Classification,PyTorchTraining,,Magic number,testAccuracy,111,/Volumes/BrokeExt/NICHE/microsoft_Windows-Machine-Learning/Samples/Tutorial Samples/PyTorch Image Classification/PyTorchTraining - Image Classification/PyTorchTraining.py,Magic number 100 used in testAccuracy.
microsoft_Windows-Machine-Learning.Samples.Tutorial Samples.PyTorch Image Classification.PyTorchTraining - Image Classification,PyTorchTraining,,Magic number,train,147,/Volumes/BrokeExt/NICHE/microsoft_Windows-Machine-Learning/Samples/Tutorial Samples/PyTorch Image Classification/PyTorchTraining - Image Classification/PyTorchTraining.py,Magic number 999 used in train.
microsoft_Windows-Machine-Learning.Samples.Tutorial Samples.PyTorch Image Classification.PyTorchTraining - Image Classification,PyTorchTraining,,Magic number,train,147,/Volumes/BrokeExt/NICHE/microsoft_Windows-Machine-Learning/Samples/Tutorial Samples/PyTorch Image Classification/PyTorchTraining - Image Classification/PyTorchTraining.py,Magic number 1000 used in train.
