Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
mpariente_asteroid,hubconf,,35,7,7,7,1,1,1,0,0
mpariente_asteroid,setup,,9,3,2,2,2,2,0,0,0
mpariente_asteroid.asteroid,__init__,,6,2,2,2,3,1,1,0,0
mpariente_asteroid.asteroid,binarize,,101,22,4,4,9,9,0.25,2,0
