Package,Module,Smell,Class/Module,Line no,File,Details
astooke_rlpyt.rlpyt.agents,base,Wide hierarchy,BaseAgent,0,/Volumes/BrokeExt/NICHE/astooke_rlpyt/rlpyt/agents/base.py,Class 'BaseAgent' has a wide hierarchy with 12 direct subclasses.
astooke_rlpyt.rlpyt.agents.dqn,dqn_agent,Broken hierarchy,DqnAgent,18,/Volumes/BrokeExt/NICHE/astooke_rlpyt/rlpyt/agents/dqn/dqn_agent.py,Class 'DqnAgent' and its superclass 'EpsilonGreedyAgentMixin' may not share a proper 'IS-A' relationship.
astooke_rlpyt.rlpyt.agents.dqn,r2d1_agent,Broken hierarchy,R2d1Agent,53,/Volumes/BrokeExt/NICHE/astooke_rlpyt/rlpyt/agents/dqn/r2d1_agent.py,Class 'R2d1Agent' and its superclass 'RecurrentAgentMixin' may not share a proper 'IS-A' relationship.
astooke_rlpyt.rlpyt.agents.dqn,r2d1_agent,Broken hierarchy,R2d1AlternatingAgent,58,/Volumes/BrokeExt/NICHE/astooke_rlpyt/rlpyt/agents/dqn/r2d1_agent.py,Class 'R2d1AlternatingAgent' and its superclass 'AlternatingRecurrentAgentMixin' may not share a proper 'IS-A' relationship.
astooke_rlpyt.rlpyt.agents.dqn,r2d1_agent,Broken hierarchy,R2d1AlternatingAgent,58,/Volumes/BrokeExt/NICHE/astooke_rlpyt/rlpyt/agents/dqn/r2d1_agent.py,Class 'R2d1AlternatingAgent' and its superclass 'R2d1AgentBase' may not share a proper 'IS-A' relationship.
astooke_rlpyt.rlpyt.agents.dqn,r2d1_agent,Multifaceted abstraction,R2d1AgentBase,14,/Volumes/BrokeExt/NICHE/astooke_rlpyt/rlpyt/agents/dqn/r2d1_agent.py,"Class 'R2d1AgentBase' has a high LCOM value of 1, indicating it may have multiple responsibilities."
astooke_rlpyt.rlpyt.agents.dqn.atari,atari_catdqn_agent,Broken hierarchy,AtariCatDqnAgent,6,/Volumes/BrokeExt/NICHE/astooke_rlpyt/rlpyt/agents/dqn/atari/atari_catdqn_agent.py,Class 'AtariCatDqnAgent' and its superclass 'AtariMixin' may not share a proper 'IS-A' relationship.
astooke_rlpyt.rlpyt.agents.dqn.atari,atari_dqn_agent,Broken hierarchy,AtariDqnAgent,7,/Volumes/BrokeExt/NICHE/astooke_rlpyt/rlpyt/agents/dqn/atari/atari_dqn_agent.py,Class 'AtariDqnAgent' and its superclass 'AtariMixin' may not share a proper 'IS-A' relationship.
astooke_rlpyt.rlpyt.agents.dqn.atari,atari_r2d1_agent,Broken hierarchy,AtariR2d1Agent,6,/Volumes/BrokeExt/NICHE/astooke_rlpyt/rlpyt/agents/dqn/atari/atari_r2d1_agent.py,Class 'AtariR2d1Agent' and its superclass 'AtariMixin' may not share a proper 'IS-A' relationship.
astooke_rlpyt.rlpyt.agents.dqn.atari,atari_r2d1_agent,Broken hierarchy,AtariR2d1AlternatingAgent,12,/Volumes/BrokeExt/NICHE/astooke_rlpyt/rlpyt/agents/dqn/atari/atari_r2d1_agent.py,Class 'AtariR2d1AlternatingAgent' and its superclass 'AtariMixin' may not share a proper 'IS-A' relationship.
astooke_rlpyt.rlpyt.agents.pg,atari,Broken hierarchy,AtariFfAgent,21,/Volumes/BrokeExt/NICHE/astooke_rlpyt/rlpyt/agents/pg/atari.py,Class 'AtariFfAgent' and its superclass 'AtariMixin' may not share a proper 'IS-A' relationship.
astooke_rlpyt.rlpyt.agents.pg,atari,Broken hierarchy,AtariFfAgent,21,/Volumes/BrokeExt/NICHE/astooke_rlpyt/rlpyt/agents/pg/atari.py,Class 'AtariFfAgent' and its superclass 'CategoricalPgAgent' may not share a proper 'IS-A' relationship.
