Package,Module,Smell,Class/Module,Line no,File,Details
PacktPublishing_Advanced-Deep-Learning-with-Keras.chapter10-policy,policygradient-car-10.1.1,Multifaceted abstraction,policygradient-car-10.1.1,1,/Volumes/BrokeExt/NICHE/PacktPublishing_Advanced-Deep-Learning-with-Keras/chapter10-policy/policygradient-car-10.1.1.py,"Class 'policygradient-car-10.1.1' has a high LCOM value of 1, indicating it may have multiple responsibilities."
PacktPublishing_Advanced-Deep-Learning-with-Keras.chapter13-mi-unsupervised,utils,Multifaceted abstraction,utils,1,/Volumes/BrokeExt/NICHE/PacktPublishing_Advanced-Deep-Learning-with-Keras/chapter13-mi-unsupervised/utils.py,"Class 'utils' has a high LCOM value of 1, indicating it may have multiple responsibilities."
