Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
apache_submarine.dev-support.cicd,merge_submarine_pr,,179,32,10,10,40,40,0.1,0,0
apache_submarine.dev-support.database,init-database,,18,6,2,2,2,2,1,0,0
apache_submarine.dev-support.examples.mnist-pytorch.DDP,mnist_distributed,,61,11,4,4,21,21,1,0,0
