Package,Module,Smell,Class/Module,Line no,File,Details
Sujit-O_pykg2vec.pykg2vec.data,datasets,Wide hierarchy,KnownDataset,0,/Volumes/BrokeExt/NICHE/Sujit-O_pykg2vec/pykg2vec/data/datasets.py,Class 'KnownDataset' has a wide hierarchy with 10 direct subclasses.
Sujit-O_pykg2vec.pykg2vec.data,generator,Multifaceted abstraction,generator,1,/Volumes/BrokeExt/NICHE/Sujit-O_pykg2vec/pykg2vec/data/generator.py,"Class 'generator' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Sujit-O_pykg2vec.pykg2vec.data,kgcontroller,Broken modularization,KGMetaData,61,/Volumes/BrokeExt/NICHE/Sujit-O_pykg2vec/pykg2vec/data/kgcontroller.py,Class 'KGMetaData' contains only data members without any method implementations.
Sujit-O_pykg2vec.pykg2vec.models,KGMeta,Wide hierarchy,PairwiseModel,0,/Volumes/BrokeExt/NICHE/Sujit-O_pykg2vec/pykg2vec/models/KGMeta.py,Class 'PairwiseModel' has a wide hierarchy with 12 direct subclasses.
Sujit-O_pykg2vec.pykg2vec.models,KGMeta,Wide hierarchy,PointwiseModel,0,/Volumes/BrokeExt/NICHE/Sujit-O_pykg2vec/pykg2vec/models/KGMeta.py,Class 'PointwiseModel' has a wide hierarchy with 9 direct subclasses.
Sujit-O_pykg2vec.pykg2vec.models,KGMeta,Wide hierarchy,ProjectionModel,0,/Volumes/BrokeExt/NICHE/Sujit-O_pykg2vec/pykg2vec/models/KGMeta.py,Class 'ProjectionModel' has a wide hierarchy with 6 direct subclasses.
Sujit-O_pykg2vec.pykg2vec.test,test_generator,Multifaceted abstraction,test_generator,1,/Volumes/BrokeExt/NICHE/Sujit-O_pykg2vec/pykg2vec/test/test_generator.py,"Class 'test_generator' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Sujit-O_pykg2vec.pykg2vec.test,test_hp_loader,Multifaceted abstraction,test_hp_loader,1,/Volumes/BrokeExt/NICHE/Sujit-O_pykg2vec/pykg2vec/test/test_hp_loader.py,"Class 'test_hp_loader' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Sujit-O_pykg2vec.pykg2vec.test,test_kg,Multifaceted abstraction,test_kg,1,/Volumes/BrokeExt/NICHE/Sujit-O_pykg2vec/pykg2vec/test/test_kg.py,"Class 'test_kg' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Sujit-O_pykg2vec.pykg2vec.utils,criterion,Multifaceted abstraction,Criterion,6,/Volumes/BrokeExt/NICHE/Sujit-O_pykg2vec/pykg2vec/utils/criterion.py,"Class 'Criterion' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Sujit-O_pykg2vec.pykg2vec.utils,logger,Broken hierarchy,Logger,21,/Volumes/BrokeExt/NICHE/Sujit-O_pykg2vec/pykg2vec/utils/logger.py,Class 'Logger' and its superclass 'Singleton' may not share a proper 'IS-A' relationship.
