Package,Module,Class,LOC,WMC,NOM,NOPM,NOF,NOPF,LCOM,Fan-in,Fan-out
MarcSkovMadsen_awesome-streamlit,__init__,,0,0,0,0,0,0,-1,0,0
MarcSkovMadsen_awesome-streamlit,app,,21,1,1,1,1,1,0,0,0
MarcSkovMadsen_awesome-streamlit,app_dev_vscode,,0,0,0,0,1,1,-1,0,0
MarcSkovMadsen_awesome-streamlit,config.local,,0,0,0,0,1,1,-1,0,0
MarcSkovMadsen_awesome-streamlit,config.prod,,0,0,0,0,1,1,-1,0,0
MarcSkovMadsen_awesome-streamlit,config,,0,0,0,0,1,1,-1,0,0
MarcSkovMadsen_awesome-streamlit,test_runner_app,,5,2,2,2,0,0,1,0,0
MarcSkovMadsen_awesome-streamlit.django_dash,__init__,,0,0,0,0,0,0,-1,0,0
MarcSkovMadsen_awesome-streamlit.docs,conf,,0,0,0,0,22,22,-1,0,0
MarcSkovMadsen_awesome-streamlit.gallery.awesome_data_explorer,awesome_data_explorer,,137,24,7,7,18,18,0.14,0,0
MarcSkovMadsen_awesome-streamlit.gallery.bokeh_experiments,bokeh_experiments,,298,16,14,8,2,2,0,0,0
MarcSkovMadsen_awesome-streamlit.gallery.country_indicators,streamlit_country_indicators,,121,10,5,5,4,4,0,0,0
