Package,Module,Smell,Class/Module,Line no,File,Details
deepmipt_DeepPavlov.deeppavlov,_meta,Broken modularization,_meta,1,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/_meta.py,Module '_meta' contains only data members without any method implementations.
deepmipt_DeepPavlov.deeppavlov.core.common,base,Broken modularization,Element,22,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/core/common/base.py,Class 'Element' contains only data members without any method implementations.
deepmipt_DeepPavlov.deeppavlov.core.common,chainer,Rebellious hierarchy,Chainer,29,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/core/common/chainer.py,Class 'Chainer' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: __call__.
deepmipt_DeepPavlov.deeppavlov.core.common,file,Multifaceted abstraction,file,1,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/core/common/file.py,"Class 'file' has a high LCOM value of 1, indicating it may have multiple responsibilities."
deepmipt_DeepPavlov.deeppavlov.core.data,data_learning_iterator,Wide hierarchy,DataLearningIterator,0,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/core/data/data_learning_iterator.py,Class 'DataLearningIterator' has a wide hierarchy with 8 direct subclasses.
deepmipt_DeepPavlov.deeppavlov.core.data,dataset_reader,Wide hierarchy,DatasetReader,0,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/core/data/dataset_reader.py,Class 'DatasetReader' has a wide hierarchy with 20 direct subclasses.
deepmipt_DeepPavlov.deeppavlov.core.data,utils,Insufficient modularization,utils,1,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/core/data/utils.py,"Module 'utils' is insufficiently modularized with NOPM: 22, WMC: 105, NOM: 24."
deepmipt_DeepPavlov.deeppavlov.core.models,component,Wide hierarchy,Component,0,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/core/models/component.py,Class 'Component' has a wide hierarchy with 55 direct subclasses.
deepmipt_DeepPavlov.deeppavlov.core.models,estimator,Wide hierarchy,Estimator,0,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/core/models/estimator.py,Class 'Estimator' has a wide hierarchy with 7 direct subclasses.
deepmipt_DeepPavlov.deeppavlov.core.models,serializable,Wide hierarchy,Serializable,0,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/core/models/serializable.py,Class 'Serializable' has a wide hierarchy with 12 direct subclasses.
deepmipt_DeepPavlov.deeppavlov.core.models,torch_model,Rebellious hierarchy,TorchModel,28,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/core/models/torch_model.py,Class 'TorchModel' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: train_on_batch.
deepmipt_DeepPavlov.deeppavlov.core.models,torch_model,Wide hierarchy,TorchModel,0,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/core/models/torch_model.py,Class 'TorchModel' has a wide hierarchy with 11 direct subclasses.
deepmipt_DeepPavlov.deeppavlov.dataset_readers,huggingface_dataset_reader,Multifaceted abstraction,huggingface_dataset_reader,1,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/dataset_readers/huggingface_dataset_reader.py,"Class 'huggingface_dataset_reader' has a high LCOM value of 1, indicating it may have multiple responsibilities."
deepmipt_DeepPavlov.deeppavlov.dataset_readers,typos_reader,Multifaceted abstraction,TyposCustom,31,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/dataset_readers/typos_reader.py,"Class 'TyposCustom' has a high LCOM value of 1, indicating it may have multiple responsibilities."
deepmipt_DeepPavlov.deeppavlov.dataset_readers,typos_reader,Multifaceted abstraction,TyposKartaslov,115,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/dataset_readers/typos_reader.py,"Class 'TyposKartaslov' has a high LCOM value of 1, indicating it may have multiple responsibilities."
deepmipt_DeepPavlov.deeppavlov.metrics,bleu,Multifaceted abstraction,bleu,1,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/metrics/bleu.py,"Class 'bleu' has a high LCOM value of 1, indicating it may have multiple responsibilities."
deepmipt_DeepPavlov.deeppavlov.metrics,correlation,Multifaceted abstraction,correlation,1,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/metrics/correlation.py,"Class 'correlation' has a high LCOM value of 1, indicating it may have multiple responsibilities."
deepmipt_DeepPavlov.deeppavlov.models.doc_retrieval,bpr,Rebellious hierarchy,BPR,56,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/doc_retrieval/bpr.py,Class 'BPR' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: save.
deepmipt_DeepPavlov.deeppavlov.models.embedders,fasttext_embedder,Rebellious hierarchy,FasttextEmbedder,29,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/embedders/fasttext_embedder.py,Class 'FasttextEmbedder' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: _get_word_vector.
deepmipt_DeepPavlov.deeppavlov.models.embedders,transformers_embedder,Rebellious hierarchy,TransformersBertEmbedder,26,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/embedders/transformers_embedder.py,Class 'TransformersBertEmbedder' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: save.
deepmipt_DeepPavlov.deeppavlov.models.entity_extraction,entity_linking,Insufficient modularization,EntityLinker,38,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/entity_extraction/entity_linking.py,"Class 'EntityLinker' is insufficiently modularized with NOPM: 16, WMC: 213, NOM: 18."
deepmipt_DeepPavlov.deeppavlov.models.entity_extraction,entity_linking,Insufficient modularization,entity_linking,1,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/entity_extraction/entity_linking.py,"Module 'entity_linking' is insufficiently modularized with NOPM: 0, WMC: 213, NOM: 0."
deepmipt_DeepPavlov.deeppavlov.models.entity_extraction,entity_linking,Rebellious hierarchy,EntityLinker,38,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/entity_extraction/entity_linking.py,Class 'EntityLinker' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: save.
deepmipt_DeepPavlov.deeppavlov.models.kbqa,query_generator_base,Rebellious hierarchy,QueryGeneratorBase,35,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/kbqa/query_generator_base.py,Class 'QueryGeneratorBase' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: save.
deepmipt_DeepPavlov.deeppavlov.models.kbqa,rel_ranking_infer,Rebellious hierarchy,RelRankerInfer,32,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/kbqa/rel_ranking_infer.py,Class 'RelRankerInfer' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: save.
deepmipt_DeepPavlov.deeppavlov.models.kbqa,template_matcher,Rebellious hierarchy,TemplateMatcher,41,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/kbqa/template_matcher.py,Class 'TemplateMatcher' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: save.
deepmipt_DeepPavlov.deeppavlov.models.kbqa,tree_to_sparql,Insufficient modularization,TreeToSparql,296,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/kbqa/tree_to_sparql.py,"Class 'TreeToSparql' is insufficiently modularized with NOPM: 16, WMC: 185, NOM: 18."
deepmipt_DeepPavlov.deeppavlov.models.kbqa,tree_to_sparql,Insufficient modularization,tree_to_sparql,1,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/kbqa/tree_to_sparql.py,"Module 'tree_to_sparql' is insufficiently modularized with NOPM: 0, WMC: 278, NOM: 0."
deepmipt_DeepPavlov.deeppavlov.models.kbqa,tree_to_sparql,Rebellious hierarchy,SlovnetSyntaxParser,41,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/kbqa/tree_to_sparql.py,Class 'SlovnetSyntaxParser' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: save.
deepmipt_DeepPavlov.deeppavlov.models.kbqa,wiki_parser,Insufficient modularization,WikiParser,31,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/kbqa/wiki_parser.py,"Class 'WikiParser' is insufficiently modularized with NOPM: 18, WMC: 183, NOM: 20."
deepmipt_DeepPavlov.deeppavlov.models.kbqa,wiki_parser,Insufficient modularization,wiki_parser,1,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/kbqa/wiki_parser.py,"Module 'wiki_parser' is insufficiently modularized with NOPM: 0, WMC: 183, NOM: 0."
deepmipt_DeepPavlov.deeppavlov.models.morpho_syntax_parser,spacy_lemmatizer,Rebellious hierarchy,SpacyLemmatizer,24,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/morpho_syntax_parser/spacy_lemmatizer.py,Class 'SpacyLemmatizer' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: __call__.
deepmipt_DeepPavlov.deeppavlov.models.preprocessors,torch_transformers_preprocessor,Insufficient modularization,torch_transformers_preprocessor,1,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/preprocessors/torch_transformers_preprocessor.py,"Module 'torch_transformers_preprocessor' is insufficiently modularized with NOPM: 0, WMC: 101, NOM: 0."
deepmipt_DeepPavlov.deeppavlov.models.relation_extraction,losses,Multifaceted abstraction,ATLoss,11,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/relation_extraction/losses.py,"Class 'ATLoss' has a high LCOM value of 1, indicating it may have multiple responsibilities."
deepmipt_DeepPavlov.deeppavlov.models.spelling_correction.levenshtein,levenshtein_searcher,Insufficient modularization,levenshtein_searcher,1,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/spelling_correction/levenshtein/levenshtein_searcher.py,"Module 'levenshtein_searcher' is insufficiently modularized with NOPM: 0, WMC: 121, NOM: 1."
deepmipt_DeepPavlov.deeppavlov.models.spelling_correction.levenshtein,tabled_trie,Insufficient modularization,tabled_trie,1,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/spelling_correction/levenshtein/tabled_trie.py,"Module 'tabled_trie' is insufficiently modularized with NOPM: 3, WMC: 105, NOM: 3."
deepmipt_DeepPavlov.deeppavlov.models.spelling_correction.levenshtein,tabled_trie,Multifaceted abstraction,tabled_trie,1,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/spelling_correction/levenshtein/tabled_trie.py,"Class 'tabled_trie' has a high LCOM value of 1, indicating it may have multiple responsibilities."
deepmipt_DeepPavlov.deeppavlov.models.torch_bert,multitask_transformer,Insufficient modularization,multitask_transformer,1,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/torch_bert/multitask_transformer.py,"Module 'multitask_transformer' is insufficiently modularized with NOPM: 2, WMC: 109, NOM: 2."
deepmipt_DeepPavlov.deeppavlov.models.torch_bert,torch_transformers_syntax_parser,Multifaceted abstraction,TorchTransformersSyntaxParser,230,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/deeppavlov/models/torch_bert/torch_transformers_syntax_parser.py,"Class 'TorchTransformersSyntaxParser' has a high LCOM value of 1, indicating it may have multiple responsibilities."
deepmipt_DeepPavlov.docs,conf,Broken modularization,conf,1,/Volumes/BrokeExt/NICHE/deepmipt_DeepPavlov/docs/conf.py,Module 'conf' contains only data members without any method implementations.
